task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
77	d5/f7341c	READ_MAPPING	SPAdes	CACHED	0	2021-06-14 20:54:45.605	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	22m 35s	22m 31s	-	158.0%	2.6%	3.4 GB	4 GB	20.4 GB	14.3 GB
131	d3/84540e	FILTER_ASSEMBLY	Unicycler	CACHED	0	2021-06-15 06:28:24.771	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.1s	-	100.8%	0.0%	10.4 MB	55.5 MB	12.8 MB	9.4 MB
80	f6/c68b54	READ_MAPPING	SKESA	CACHED	0	2021-06-14 20:48:10.584	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	24m 40s	24m 35s	-	172.0%	2.1%	2.6 GB	3.4 GB	22.1 GB	11.1 GB
119	05/210720	ASSEMBLY_MAPPING	BCALM2	CACHED	0	2021-06-14 19:36:14.864	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	20.7s	13.2s	-	293.6%	0.6%	716.4 MB	1 GB	116.1 MB	602.4 KB
79	99/24d31c	READ_MAPPING	BCALM2	CACHED	0	2021-06-14 19:46:04.946	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	39m 25s	39m 23s	-	213.9%	3.2%	4.1 GB	5 GB	23 GB	10 GB
82	fb/447c53	READ_MAPPING	Unicycler	CACHED	0	2021-06-15 14:21:22.338	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	20m 15s	20m 9s	-	162.8%	2.1%	2.7 GB	3.4 GB	21.2 GB	10.2 GB
134	e3/6b91fe	ASSEMBLY_MAPPING	Unicycler	CACHED	0	2021-06-14 21:14:45.731	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	15.1s	-	306.1%	0.6%	782.8 MB	1 GB	117.8 MB	78.8 KB
89	64/ceb1bc	READ_MAPPING	MINIA	CACHED	0	2021-06-14 19:48:14.999	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	22m 40s	22m 38s	-	161.0%	2.4%	3.1 GB	4 GB	20.7 GB	8.5 GB
132	92/c76422	FILTER_ASSEMBLY	MINIA	CACHED	0	2021-06-14 19:30:48.909	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	10s	1.9s	-	88.8%	0.0%	63.3 MB	2.9 GB	33.8 MB	27.5 MB
130	6e/3bf7cc	ASSEMBLY_MAPPING	MINIA	CACHED	0	2021-06-14 19:36:34.894	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	23.9s	14.2s	-	301.0%	0.5%	705.2 MB	1.4 GB	116.2 MB	609.8 KB
148	53/56fe66	FILTER_ASSEMBLY	Unicycler	CACHED	0	2021-06-14 23:05:26.656	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	105.5%	0.0%	10.4 MB	55.5 MB	26.9 MB	23.4 MB
136	f8/745f69	ASSEMBLY_MAPPING	SPAdes	CACHED	0	2021-06-14 21:13:00.721	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	14s	-	306.8%	0.6%	784.5 MB	1.8 GB	120.1 MB	138.6 KB
163	7f/0cd719	FILTER_ASSEMBLY	metaSPAdes	CACHED	0	2021-06-14 22:10:31.192	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.4s	-	134.5%	0.1%	92.9 MB	2.9 GB	53 MB	31 MB
84	76/f28a36	READ_MAPPING	MEGAHIT	CACHED	0	2021-06-14 20:01:45.117	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m 15s	5m 13s	-	161.3%	2.0%	2.6 GB	3.3 GB	5.5 GB	1.8 GB
164	3a/5007dc	ASSEMBLY_MAPPING	metaSPAdes	CACHED	0	2021-06-14 21:02:00.606	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	13.5s	-	300.8%	0.6%	818.7 MB	1 GB	117.9 MB	143.1 KB
85	3d/f299d5	READ_MAPPING	MEGAHIT	CACHED	0	2021-06-14 20:54:00.565	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	38m 10s	38m 4s	-	110.5%	2.4%	3.1 GB	4 GB	21.6 GB	9.4 GB
133	81/b9e65a	FILTER_ASSEMBLY	Unicycler	CACHED	0	2021-06-15 00:21:47.330	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	943ms	-	135.9%	0.0%	11.2 MB	55.5 MB	32.8 MB	29.3 MB
126	8a/80dc35	ASSEMBLY_MAPPING	BCALM2	CACHED	0	2021-06-14 19:45:19.949	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	9.9s	6.6s	-	167.2%	0.5%	667.2 MB	1 GB	90.6 MB	241.7 KB
145	9a/3d94d4	ASSEMBLY_MAPPING	BCALM2	CACHED	0	2021-06-14 19:34:59.861	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	9.8s	5.9s	-	143.1%	0.5%	675.1 MB	927.7 MB	88.6 MB	1.1 KB
86	b8/e0edcf	READ_MAPPING	BCALM2	CACHED	0	2021-06-14 19:36:09.868	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	56m 40s	56m 37s	-	84.4%	2.7%	3.4 GB	4.1 GB	18.2 GB	12.1 GB
156	95/e2d901	FILTER_ASSEMBLY	MEGAHIT	CACHED	0	2021-06-14 19:52:35.011	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	111.1%	0.0%	16.3 MB	1.1 GB	32.6 MB	29.4 MB
146	61/b2eefd	FILTER_ASSEMBLY	BCALM2	CACHED	0	2021-06-14 19:30:33.928	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.7s	1.1s	-	128.1%	0.0%	11.6 MB	55.5 MB	34.7 MB	27.5 MB
135	35/a6fefb	ASSEMBLY_MAPPING	metaSPAdes	CACHED	0	2021-06-14 21:34:40.889	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	14.1s	-	294.8%	0.6%	778 MB	1 GB	118 MB	100.8 KB
168	55/e05b34	FILTER_ASSEMBLY	Unicycler	CACHED	0	2021-06-15 03:24:18.684	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	113.6%	0.0%	11.5 MB	55.5 MB	33 MB	29.4 MB
150	ff/68be3f	ASSEMBLY_MAPPING	MEGAHIT	CACHED	0	2021-06-14 20:45:15.467	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.9s	20s	-	299.1%	0.6%	806.4 MB	2.4 GB	118 MB	113.7 KB
184	5b/75bd6a	ASSEMBLY_MAPPING	metaSPAdes	CACHED	0	2021-06-14 23:57:42.142	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	8.9s	-	256.9%	0.6%	756.7 MB	1.6 GB	106.9 MB	57.8 KB
149	59/a57403	FILTER_ASSEMBLY	VelvetOptimizer	CACHED	0	2021-06-14 22:26:21.305	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	9.9s	4.3s	-	94.3%	0.1%	94.2 MB	2.9 GB	74.6 MB	3.3 KB
154	07/7722b5	ASSEMBLY_MAPPING	SPAdes	CACHED	0	2021-06-15 01:31:32.897	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	13.9s	-	304.3%	0.6%	790.3 MB	1 GB	117.8 MB	105 KB
152	c6/1fd8ce	FILTER_ASSEMBLY	MINIA	CACHED	0	2021-06-14 19:41:04.896	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.4s	-	129.9%	0.1%	91.6 MB	2.9 GB	46.2 MB	27.6 MB
175	be/e0b8e2	ASSEMBLY_MAPPING	BCALM2	CACHED	0	2021-06-14 19:33:39.892	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.5s	15.1s	-	278.8%	0.5%	692.1 MB	1 GB	106.2 MB	1.4 MB
179	e1/73d776	FILTER_ASSEMBLY	SKESA	CACHED	0	2021-06-14 20:05:50.117	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.4s	-	102.9%	0.0%	5.4 MB	19 MB	32.3 MB	28.9 MB
127	27/995f1b	FILTER_ASSEMBLY	SKESA	CACHED	0	2021-06-14 22:08:11.181	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.1s	-	115.0%	0.0%	11.6 MB	55.5 MB	22.3 MB	19 MB
137	54/a2f7b8	ASSEMBLY_MAPPING	VelvetOptimizer	CACHED	0	2021-06-14 21:09:35.718	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	13.2s	-	298.0%	0.6%	766.4 MB	1 GB	116.8 MB	630.7 KB
157	9b/f69105	ASSEMBLY_MAPPING	MEGAHIT	CACHED	0	2021-06-14 20:54:00.570	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.8s	13s	-	300.5%	0.6%	836.1 MB	2.6 GB	118 MB	111.9 KB
176	d2/5eff9c	FILTER_ASSEMBLY	SPAdes	CACHED	0	2021-06-14 22:51:06.524	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.3s	-	131.7%	0.1%	85.2 MB	2.9 GB	33.3 MB	19.1 MB
165	5c/ced72b	FILTER_ASSEMBLY	metaSPAdes	CACHED	0	2021-06-14 19:56:05.045	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.4s	-	103.8%	0.0%	18.1 MB	2.1 GB	33 MB	29.4 MB
177	36/84856d	ASSEMBLY_MAPPING	SPAdes	CACHED	0	2021-06-14 20:49:40.527	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	1m 15s	1m 10s	-	87.7%	0.5%	674.4 MB	1.1 GB	117.9 MB	101.8 KB
81	8a/2d85bc	READ_MAPPING	MINIA	CACHED	0	2021-06-14 19:59:00.082	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	25m 20s	25m 17s	-	160.3%	2.2%	2.8 GB	3.4 GB	23.2 GB	12.2 GB
171	03/dc860b	ASSEMBLY_MAPPING	SKESA	CACHED	0	2021-06-14 19:56:05.079	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	1m 15s	1m 8s	-	100.9%	0.6%	726.5 MB	1.1 GB	117.8 MB	158.1 KB
183	76/6cb8d8	FILTER_ASSEMBLY	VelvetOptimizer	CACHED	0	2021-06-14 22:19:16.262	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	122.3%	0.0%	10.4 MB	55.5 MB	34.2 MB	28.6 MB
83	24/ff176e	READ_MAPPING	MEGAHIT	CACHED	0	2021-06-14 19:59:50.128	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m 5s	4m	-	151.2%	2.0%	2.5 GB	3.3 GB	4.2 GB	2.2 GB
187	07/812b75	ASSEMBLY_MAPPING	metaSPAdes	CACHED	0	2021-06-15 22:44:44.952	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	12.8s	-	302.8%	0.6%	779.2 MB	1 GB	118 MB	98.9 KB
196	a2/944297	FILTER_ASSEMBLY	IDBA-UD	CACHED	0	2021-06-14 20:31:35.372	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	150.6%	0.0%	11.3 MB	55.5 MB	43.1 MB	30.7 MB
191	7d/e6b618	ASSEMBLY_MAPPING	SKESA	CACHED	0	2021-06-14 20:11:40.155	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.8s	7.4s	-	207.9%	0.5%	677.5 MB	1 GB	94.3 MB	533.4 KB
190	f3/42cb9a	FILTER_ASSEMBLY	IDBA-UD	CACHED	0	2021-06-14 23:45:57.028	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.1s	-	137.9%	0.0%	10.7 MB	55.5 MB	34.4 MB	29.1 MB
193	e2/8cd270	ASSEMBLY_MAPPING	SKESA	CACHED	0	2021-06-14 19:59:00.085	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	13.1s	-	304.2%	0.5%	673.1 MB	1.5 GB	117.6 MB	225.9 KB
151	ce/a87661	FILTER_ASSEMBLY	MINIA	CACHED	0	2021-06-14 19:35:49.850	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	5s	1.3s	-	107.6%	0.0%	5.3 MB	19 MB	33.9 MB	27.5 MB
195	2e/dd3b87	FILTER_ASSEMBLY	IDBA-UD	CACHED	0	2021-06-14 23:25:41.848	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.1s	-	126.1%	0.0%	11.5 MB	55.5 MB	28.4 MB	17.1 MB
200	7e/3cb8b3	FILTER_ASSEMBLY	IDBA-UD	CACHED	0	2021-06-14 22:28:21.345	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	987ms	-	150.1%	0.0%	12.2 MB	122.5 MB	34.3 MB	29.2 MB
198	bf/9adab4	ASSEMBLY_MAPPING	Unicycler	CACHED	0	2021-06-15 06:28:29.773	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	7.6s	-	229.7%	0.6%	746.4 MB	1 GB	98 MB	28.6 KB
197	77/c558d2	FILTER_ASSEMBLY	IDBA-UD	CACHED	0	2021-06-14 20:23:10.259	docker:pcerqueira/bbtools:38.44	4	-	-	8 GB	4.9s	1.2s	-	134.7%	0.0%	11.6 MB	55.5 MB	34.4 MB	29.2 MB
199	97/fd4aa7	ASSEMBLY_MAPPING	MINIA	CACHED	0	2021-06-14 19:30:58.964	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	39.9s	33.1s	-	200.4%	0.5%	686.3 MB	1008 MB	116.1 MB	605.8 KB
202	b0/5792bc	ASSEMBLY_MAPPING	metaSPAdes	CACHED	0	2021-06-14 22:10:36.208	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.8s	20.3s	-	311.9%	0.6%	769.8 MB	1.8 GB	119.6 MB	161.9 KB
201	72/51d9a3	ASSEMBLY_MAPPING	Unicycler	CACHED	0	2021-06-14 23:05:31.653	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	15s	11.4s	-	287.7%	0.6%	716.4 MB	1008 MB	111.9 MB	65.9 KB
203	2a/0eaa31	ASSEMBLY_MAPPING	Unicycler	CACHED	0	2021-06-15 00:21:52.332	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	12.7s	-	299.2%	0.6%	791.6 MB	1 GB	117.9 MB	71.3 KB
204	29/62df80	ASSEMBLY_MAPPING	MEGAHIT	CACHED	0	2021-06-14 19:52:40.001	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.9s	22.6s	-	301.5%	0.6%	757 MB	2.4 GB	118 MB	115.2 KB
212	ee/603c8a	ASSEMBLY_MAPPING	MINIA	CACHED	0	2021-06-14 19:41:09.960	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	15s	12.6s	-	295.4%	0.5%	700.1 MB	1.2 GB	116.2 MB	665.4 KB
213	25/50b025	ASSEMBLY_MAPPING	SKESA	CACHED	0	2021-06-14 20:05:55.123	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.9s	21.3s	-	314.3%	0.6%	731.1 MB	1.7 GB	117.5 MB	277.6 KB
206	bf/f3f7e9	ASSEMBLY_MAPPING	Unicycler	CACHED	0	2021-06-15 03:24:23.687	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	20s	13.6s	-	301.1%	0.6%	805.2 MB	1.4 GB	118 MB	80.3 KB
205	f5/e1e8ed	ASSEMBLY_MAPPING	BCALM2	CACHED	0	2021-06-14 19:30:38.904	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.9s	18.9s	-	313.0%	0.5%	706.3 MB	1 GB	116.1 MB	602.4 KB
209	a7/bb67cd	ASSEMBLY_MAPPING	VelvetOptimizer	CACHED	0	2021-06-14 22:26:31.308	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	9.9s	4.8s	-	146.0%	0.5%	636.4 MB	856 MB	88.6 MB	1.1 KB
215	b0/b81858	ASSEMBLY_MAPPING	SPAdes	CACHED	0	2021-06-14 22:51:11.517	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	8.5s	-	259.8%	0.7%	865.2 MB	1.6 GB	107.7 MB	419.7 KB
214	b0/cda3a4	ASSEMBLY_MAPPING	SKESA	CACHED	0	2021-06-14 22:08:16.188	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	11.1s	-	266.5%	0.5%	656.5 MB	1.2 GB	107.5 MB	130.6 KB
216	e8/075ecc	ASSEMBLY_MAPPING	metaSPAdes	CACHED	0	2021-06-14 19:56:10.035	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	29.9s	23.1s	-	302.1%	0.6%	800.3 MB	1.3 GB	118 MB	92.9 KB
218	42/8cc5db	ASSEMBLY_MAPPING	IDBA-UD	CACHED	0	2021-06-14 20:31:40.341	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.8s	21.5s	-	315.7%	0.6%	784.6 MB	2 GB	119.2 MB	334.8 KB
217	9c/39e040	ASSEMBLY_MAPPING	VelvetOptimizer	CACHED	0	2021-06-14 22:19:21.264	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	24.9s	17.9s	-	324.7%	0.8%	985.8 MB	1.4 GB	117.2 MB	630.7 KB
221	fd/c3adf3	ASSEMBLY_MAPPING	IDBA-UD	CACHED	0	2021-06-14 23:25:46.854	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	14.9s	8.2s	-	253.1%	0.5%	681.9 MB	1.5 GB	105.7 MB	50 KB
219	70/66eee9	ASSEMBLY_MAPPING	IDBA-UD	CACHED	0	2021-06-14 23:46:02.038	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	13.3s	-	300.0%	0.6%	747.6 MB	1 GB	117.7 MB	205.3 KB
223	4a/7b53d9	ASSEMBLY_MAPPING	IDBA-UD	CACHED	0	2021-06-14 20:23:15.282	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	25s	20s	-	313.3%	0.7%	873.5 MB	1.8 GB	117.8 MB	300.3 KB
222	2f/677f5e	ASSEMBLY_MAPPING	IDBA-UD	CACHED	0	2021-06-14 22:28:26.344	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	19.9s	13.6s	-	302.7%	0.5%	647.7 MB	1.1 GB	117.8 MB	235.5 KB
220	b4/677f39	ASSEMBLY_MAPPING	MINIA	CACHED	0	2021-06-14 19:35:55.049	docker:cimendes/minimap2:2.17-1	4	-	-	8 GB	29.9s	27.1s	-	194.7%	0.5%	705.2 MB	1 GB	116.1 MB	604.9 KB
162	41/11743f	READ_MAPPING	SPAdes	CACHED	0	2021-06-15 01:31:27.933	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	26m 20s	26m 18s	-	160.5%	2.5%	3.2 GB	3.9 GB	25.1 GB	14.1 GB
181	96/f7a4b4	READ_MAPPING	MEGAHIT	CACHED	0	2021-06-14 20:53:55.629	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	47m 50s	47m 45s	-	101.7%	2.6%	3.4 GB	4 GB	17.8 GB	11.7 GB
172	fa/a2f7b4	READ_MAPPING	IDBA-UD	CACHED	0	2021-06-14 20:07:30.256	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m 25s	5m 23s	-	162.4%	2.0%	2.6 GB	3.3 GB	3.4 GB	2.2 GB
207	8b/b306ab	READ_MAPPING	SKESA	CACHED	0	2021-06-14 19:56:00.095	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	6m 35s	6m 31s	-	170.4%	1.9%	2.5 GB	3.2 GB	5.6 GB	1.9 GB
189	45/6dce74	READ_MAPPING	MEGAHIT	CACHED	0	2021-06-14 20:45:00.467	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	29m 55s	29m 50s	-	174.9%	2.1%	2.7 GB	3.4 GB	22.6 GB	11.7 GB
160	2d/584054	READ_MAPPING	Unicycler	CACHED	0	2021-06-14 21:14:40.759	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m 50s	4m 43s	-	155.7%	2.0%	2.5 GB	3.3 GB	3.3 GB	2.1 GB
182	f2/48f550	READ_MAPPING	MINIA	CACHED	0	2021-06-14 19:36:30.748	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	28m 5s	28m	-	170.2%	2.9%	3.7 GB	4.4 GB	17.8 GB	11.8 GB
248	fd/49b50e	READ_MAPPING	metaSPAdes	CACHED	0	2021-06-14 21:01:55.643	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	27m 5s	26m 56s	-	165.7%	2.6%	3.4 GB	4 GB	20.4 GB	14.3 GB
194	57/36827e	READ_MAPPING	BCALM2	CACHED	0	2021-06-14 19:34:39.869	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	7m 45s	7m 43s	-	144.1%	1.2%	3.1 GB	3.8 GB	7.3 GB	3.2 GB
174	f5/0dfd08	READ_MAPPING	VelvetOptimizer	CACHED	0	2021-06-14 21:09:25.699	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m	4m 55s	-	148.5%	2.0%	2.6 GB	3.3 GB	3.9 GB	2.7 GB
186	49/66cda6	READ_MAPPING	metaSPAdes	CACHED	0	2021-06-14 21:34:35.942	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m 40s	4m 34s	-	149.5%	2.0%	2.5 GB	3.3 GB	4.6 GB	2.6 GB
167	5d/1e1f77	READ_MAPPING	BCALM2	CACHED	0	2021-06-14 19:44:59.941	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	39m 50s	39m 47s	-	145.5%	15.8%	19.9 GB	22.1 GB	3 GB	7.5 GB
211	36/1091c7	READ_MAPPING	SKESA	CACHED	0	2021-06-14 20:11:35.184	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	26m 40s	26m 34s	-	150.0%	2.3%	3 GB	3.8 GB	21.1 GB	8.9 GB
263	07/7b74c1	READ_MAPPING	metaSPAdes	CACHED	0	2021-06-14 23:57:37.175	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	25m 35s	25m 29s	-	143.8%	2.0%	2.6 GB	3.5 GB	24 GB	11.8 GB
264	4d/aa4c3c	READ_MAPPING	SKESA	CACHED	0	2021-06-14 22:08:11.213	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	21m 20s	21m 15s	-	163.0%	2.6%	3.3 GB	4 GB	18.2 GB	12.1 GB
262	fa/85478f	READ_MAPPING	metaSPAdes	CACHED	0	2021-06-15 22:44:39.966	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	23m 5s	23m 1s	-	154.4%	2.1%	2.7 GB	3.3 GB	25.1 GB	14.2 GB
265	1f/80780f	READ_MAPPING	SKESA	CACHED	0	2021-06-14 19:58:55.118	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m 35s	5m 30s	-	162.2%	2.0%	2.5 GB	3.3 GB	3.5 GB	2.3 GB
268	12/15e61d	READ_MAPPING	MINIA	CACHED	0	2021-06-14 19:30:48.913	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m 56s	5m 53s	-	144.1%	2.0%	2.6 GB	3.2 GB	3.4 GB	2.2 GB
269	25/b7a214	READ_MAPPING	Unicycler	CACHED	0	2021-06-15 00:21:47.327	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	4m 30s	4m 27s	-	152.4%	2.0%	2.5 GB	3.2 GB	4 GB	2 GB
261	15/825c9f	READ_MAPPING	SPAdes	CACHED	0	2021-06-14 20:49:30.525	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m 25s	5m 22s	-	149.3%	2.0%	2.6 GB	3.3 GB	4.5 GB	2.5 GB
267	a5/92dde1	READ_MAPPING	Unicycler	CACHED	0	2021-06-15 06:28:24.798	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	23m 55s	23m 50s	-	138.7%	1.9%	2.5 GB	3.3 GB	20.7 GB	8.5 GB
266	39/72eb47	READ_MAPPING	BCALM2	CACHED	0	2021-06-14 19:33:29.843	docker:cimendes/minimap2:2.17.2	4	-	-	20 GB	5m 25s	5m 19s	-	177.2%	2.5%	3.2 GB	3.9 GB	4.2 GB	2.2 GB
224	ee/cd4873	GAP_ASSESSMENT	MEGAHIT	CACHED	0	2021-06-14 20:02:15.107	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.8s	24.9s	-	99.5%	0.3%	383.4 MB	827.4 MB	97.9 MB	20.1 KB
226	4b/09a742	GAP_ASSESSMENT	SKESA	CACHED	0	2021-06-14 20:48:35.545	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	1m 5s	58.2s	-	100.3%	0.2%	286 MB	792 MB	112 MB	466.6 KB
230	37/4cfdf5	GAP_ASSESSMENT	MINIA	CACHED	0	2021-06-14 19:59:30.153	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	39.8s	35.5s	-	98.3%	0.3%	403.5 MB	848.2 MB	103.4 MB	137.2 KB
238	ed/deb5b5	SNP_ASSESSMENT	MINIA	CACHED	0	2021-06-14 19:48:39.987	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.8s	2.6s	-	91.7%	0.1%	100.9 MB	542 MB	99.1 MB	2.7 KB
242	8d/aa22fd	SNP_ASSESSMENT	IDBA-UD	CACHED	0	2021-06-14 20:08:00.218	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	49.8s	40.8s	-	98.2%	0.1%	102.6 MB	543.3 MB	99.8 MB	550.2 KB
235	0f/acb8e1	GAP_ASSESSMENT	BCALM2	CACHED	0	2021-06-14 19:36:34.880	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	59.1s	51.5s	-	92.6%	0.3%	436 MB	886.6 MB	103.4 MB	139.6 KB
229	5d/755b47	GAP_ASSESSMENT	BCALM2	CACHED	0	2021-06-14 19:46:54.946	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	4.2s	-	106.2%	0.1%	100 MB	541.6 MB	97.3 MB	33.4 KB
225	f6/23cc49	GAP_ASSESSMENT	MEGAHIT	CACHED	0	2021-06-14 20:54:25.622	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	14.9s	11s	-	96.1%	0.4%	552.6 MB	995.9 MB	96.8 MB	7.2 KB
234	e1/4378c8	GAP_ASSESSMENT	MEGAHIT	CACHED	0	2021-06-14 20:00:20.171	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	29.8s	27.1s	-	96.6%	0.4%	551.5 MB	1.1 GB	97.7 MB	19.5 KB
241	98/ac1d9f	SNP_ASSESSMENT	MINIA	CACHED	0	2021-06-14 19:59:30.076	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	3.7s	-	71.9%	0.1%	102.2 MB	542 MB	103.4 MB	4.5 KB
158	a4/ff350f	ASSEMBLY_STATS_GLOBAL	SPAdes	CACHED	0	2021-06-14 21:17:50.761	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	4.9s	2.4s	-	109.3%	0.0%	54.5 MB	496.3 MB	54.3 MB	947 B
231	b8/761a76	GAP_ASSESSMENT	IDBA-UD	CACHED	0	2021-06-14 20:08:00.142	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	34.9s	28.6s	-	100.7%	0.4%	453.7 MB	901 MB	99.8 MB	62.7 KB
237	85/ac3041	SNP_ASSESSMENT	MEGAHIT	CACHED	0	2021-06-14 20:54:25.620	docker:cimendes/lmas-python-base:0.1	4	-	-	8 GB	9.9s	5.2s	-	97.6%	0.1%	110.3 MB	551.6 MB	96.8 MB	47.8 KB
