task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
134	c6/42c17f	FILTER_ASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-15 12:42:47.172	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	20s	1.2s	-	107.0%	0.0%	10.4 MB	55.5 MB	43.5 MB	31 MB
135	a2/3cfe5e	FILTER_ASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-15 12:42:47.191	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	19.9s	992ms	-	119.7%	0.0%	10.4 MB	55.5 MB	33 MB	29.4 MB
139	8d/256593	MISASSEMBLY	SPAdes	COMPLETED	0	2021-10-15 12:42:52.151	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.7s	2.1s	-	91.1%	0.0%	56.4 MB	338.3 MB	13.8 MB	3.5 KB
58	b1/986f46	READ_MAPPING	BCALM2	COMPLETED	0	2021-10-15 12:33:37.084	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	15m 4s	9m 25s	-	186.7%	1.0%	2.5 GB	3.5 GB	9.1 GB	3.4 GB
138	d8/d24948	SNP_ASSESSMENT	SPAdes	COMPLETED	0	2021-10-15 12:42:52.139	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	20.4s	-	90.8%	0.1%	97.3 MB	377.6 MB	97.8 MB	362.3 KB
136	4c/1aca6c	GAP_ASSESSMENT	SPAdes	COMPLETED	0	2021-10-15 12:42:52.144	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.8s	23.2s	-	94.2%	0.5%	675.2 MB	959.5 MB	97.8 MB	23.5 KB
144	35/d11775	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-10-15 12:43:12.185	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	10s	6.1s	-	60.7%	0.0%	56.7 MB	338.9 MB	61.7 MB	954 B
141	2d/be4cca	ASSEMBLY_MAPPING	MEGAHIT	COMPLETED	0	2021-10-15 12:43:07.180	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	34.7s	14.4s	-	557.0%	0.7%	964.3 MB	3.5 GB	119.6 MB	130.9 KB
145	4a/4e4cc5	MISASSEMBLY	MEGAHIT	COMPLETED	0	2021-10-15 12:43:27.146	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.8s	-	113.4%	0.1%	67 MB	348.6 MB	13.8 MB	7.4 KB
147	48/2bd43a	SNP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-15 12:43:27.142	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	6.1s	-	100.0%	0.1%	111.8 MB	391.6 MB	97.9 MB	102.2 KB
137	d3/2effe7	ASSEMBLY_STATS_MAPPING	SPAdes	COMPLETED	0	2021-10-15 12:42:52.147	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.8s	45.4s	-	96.7%	0.2%	206.2 MB	502.1 MB	127.2 MB	235.9 KB
148	15/ba5f29	GAP_ASSESSMENT	MEGAHIT	COMPLETED	0	2021-10-15 12:43:27.225	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	26s	-	99.1%	0.4%	452.3 MB	748.8 MB	97.9 MB	19.9 KB
146	5a/41dd32	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-10-15 12:43:27.230	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.8s	42.3s	-	99.1%	0.3%	334.6 MB	614.1 MB	129 MB	282.9 KB
143	64/c9ead2	ASSEMBLY_MAPPING	metaSPAdes	COMPLETED	0	2021-10-15 12:44:17.194	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	1m 45s	14.8s	-	558.4%	0.7%	911 MB	1.3 GB	118 MB	96.4 KB
65	c1/b749fc	READ_MAPPING	BCALM2	COMPLETED	0	2021-10-15 12:33:52.069	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	16m 25s	10m 57s	-	160.8%	2.1%	2.7 GB	3.8 GB	9.3 GB	3.4 GB
149	b4/0a0350	MISASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-15 12:44:52.156	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.5s	-	89.1%	0.1%	75.1 MB	356.6 MB	13.8 MB	2.5 KB
151	9c/53babf	SNP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-15 12:44:52.231	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.8s	6.7s	-	96.6%	0.1%	110.8 MB	391.6 MB	97.5 MB	93.4 KB
150	c3/35fcd9	GAP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-15 12:44:52.224	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.9s	23.4s	-	96.7%	0.3%	410.4 MB	694.6 MB	97.4 MB	18.9 KB
153	ed/1c7c25	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-10-15 12:44:52.234	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	25.4s	-	81.7%	0.1%	76.2 MB	359 MB	400.5 MB	923 B
152	2d/b66f25	ASSEMBLY_STATS_MAPPING	metaSPAdes	COMPLETED	0	2021-10-15 12:44:52.228	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 10s	49.5s	-	96.9%	0.4%	505.1 MB	785.4 MB	127 MB	240 KB
99	d6/a1c44e	READ_MAPPING	SKESA	COMPLETED	0	2021-10-15 12:38:52.142	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	10m	9m 8s	-	151.4%	1.0%	2.5 GB	3.5 GB	6.7 GB	4.4 GB
42	14/b303e4	IDBA	ENN	COMPLETED	0	2021-10-15 12:23:52.430	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	27m 30s	25m 2s	-	625.1%	2.2%	5.7 GB	6.5 GB	5.3 GB	2.5 GB
154	a9/006349	ASSEMBLY_STATS_GLOBAL	SKESA	COMPLETED	0	2021-10-15 12:48:57.245	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	55s	1.6s	-	98.1%	0.0%	45.9 MB	317.1 MB	36.6 MB	937 B
155	64/104d85	FILTER_ASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-15 12:49:02.216	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5s	1s	-	136.7%	0.0%	10.6 MB	55.5 MB	34.2 MB	29.2 MB
157	da/e79de3	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-10-15 12:49:07.202	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	19.9s	16.8s	-	575.1%	0.3%	812.8 MB	1.8 GB	117.8 MB	314 KB
41	0b/9492e4	IDBA	EMS	COMPLETED	0	2021-10-15 12:22:52.008	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	28m 30s	26m 51s	-	655.7%	2.4%	6 GB	6.9 GB	5.8 GB	2.6 GB
159	c7/a1a4f8	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-15 12:49:42.327	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	2.8s	-	86.2%	0.1%	73.4 MB	355 MB	14 MB	8.2 KB
162	27/1e7c92	FILTER_ASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-15 12:49:47.281	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	9.9s	1.1s	-	136.8%	0.0%	10.6 MB	55.5 MB	34 MB	29.2 MB
158	25/81e943	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-15 12:49:42.330	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.9s	27.9s	-	98.2%	0.3%	354.1 MB	636.7 MB	100 MB	61.8 KB
160	d5/9db99b	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-15 12:49:42.333	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.9s	29.3s	-	99.8%	0.1%	102.2 MB	383 MB	100 MB	562.3 KB
161	a2/f72d46	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-10-15 12:49:42.324	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 10s	45.7s	-	96.8%	0.2%	317.8 MB	598.4 MB	129.5 MB	318 KB
102	b1/d52969	READ_MAPPING	SKESA	COMPLETED	0	2021-10-15 12:39:52.256	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	12m 35s	10m 47s	-	170.8%	0.8%	2.2 GB	3.2 GB	10.1 GB	4.5 GB
104	ce/f9855c	READ_MAPPING	SKESA	COMPLETED	0	2021-10-15 12:40:12.129	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	12m 35s	10m 40s	-	181.1%	0.8%	2.1 GB	3.1 GB	9.3 GB	3.7 GB
164	35/9bc66a	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-10-15 12:50:32.359	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	1m	15.7s	-	551.9%	0.3%	845.7 MB	1.4 GB	117.8 MB	278.3 KB
165	2a/82c64e	ASSEMBLY_STATS_GLOBAL	SKESA	COMPLETED	0	2021-10-15 12:50:52.304	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	10s	1.5s	-	103.2%	0.0%	48.8 MB	324.6 MB	36.7 MB	936 B
116	1e/0c998c	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-10-15 12:40:42.195	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	11m 50s	10m 44s	-	166.4%	0.9%	2.2 GB	3.1 GB	9.9 GB	4.2 GB
166	d2/618f10	ASSEMBLY_STATS_GLOBAL	SKESA	COMPLETED	0	2021-10-15 12:51:27.302	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	35s	1.5s	-	79.8%	0.0%	48.9 MB	323.8 MB	36.8 MB	961 B
167	26/1392eb	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-15 12:51:27.355	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.7s	2.7s	-	102.9%	0.1%	73.7 MB	356.1 MB	14 MB	6.2 KB
171	aa/1cc5b6	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-10-15 12:51:32.316	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	5s	1.7s	-	103.4%	0.0%	46.9 MB	318 MB	37 MB	965 B
101	62/3cd0c5	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-10-15 12:39:32.158	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	13m 45s	12m 17s	-	161.7%	1.9%	2.5 GB	3.5 GB	6.5 GB	4.2 GB
169	59/c4457f	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-15 12:51:27.348	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	59.9s	22.4s	-	95.7%	0.1%	102.2 MB	382.8 MB	99.6 MB	388.4 KB
170	9f/4f46dc	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-15 12:51:27.359	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 5s	26.2s	-	97.9%	0.3%	417.1 MB	703.2 MB	99.6 MB	62 KB
172	63/2132fc	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-10-15 12:51:57.305	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	5s	984ms	-	118.3%	0.0%	7.4 MB	10.3 MB	36.9 MB	948 B
168	41/4f8223	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-10-15 12:51:27.351	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 30s	55.7s	-	97.9%	0.3%	332.9 MB	613.5 MB	129.1 MB	317.9 KB
132	af/115c3d	READ_MAPPING	SPAdes	COMPLETED	0	2021-10-15 12:42:12.146	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	10m 30s	10m 23s	-	158.2%	1.9%	2.5 GB	3.5 GB	7.3 GB	5.1 GB
173	27/16df54	ASSEMBLY_STATS_GLOBAL	SPAdes	COMPLETED	0	2021-10-15 12:52:42.256	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2s	-	102.8%	0.0%	44.5 MB	310.3 MB	37.3 MB	947 B
140	02/eb260f	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-10-15 12:43:22.171	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	10m 15s	9m 38s	-	172.1%	1.8%	2.3 GB	3.3 GB	9.3 GB	3.8 GB
174	95/752c5d	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-10-15 12:53:07.258	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.8s	-	99.5%	0.0%	47 MB	318 MB	47.8 MB	981 B
142	bc/9653b1	READ_MAPPING	metaSPAdes	COMPLETED	0	2021-10-15 12:44:32.178	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	11m 5s	9m 16s	-	160.4%	1.9%	2.5 GB	3.5 GB	7.4 GB	5.1 GB
175	d9/2888c3	ASSEMBLY_STATS_GLOBAL	metaSPAdes	COMPLETED	0	2021-10-15 12:53:57.269	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.8s	-	102.7%	0.0%	48.9 MB	324.6 MB	37.3 MB	968 B
52	42/02f398	METAHIPMER2	ENN	COMPLETED	0	2021-10-15 12:42:27.233	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	16	2d	-	64 GB	28m 10s	12m 14s	-	1572.7%	44.8%	56.9 GB	258 GB	5 GB	4.7 GB
176	50/36d1b3	FILTER_ASSEMBLY	MetaHipMer2	COMPLETED	0	2021-10-15 12:54:47.276	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	1s	-	134.8%	0.0%	10.7 MB	55.5 MB	32.8 MB	29.3 MB
178	79/4c2451	ASSEMBLY_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-15 12:54:52.259	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	30s	22s	-	505.6%	0.3%	808.3 MB	1.2 GB	117.9 MB	131 KB
182	8c/5553ba	MISASSEMBLY	MetaHipMer2	COMPLETED	0	2021-10-15 12:55:22.301	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	2.3s	-	89.6%	0.1%	75.4 MB	357.5 MB	13.8 MB	1.4 KB
181	87/785d14	SNP_ASSESSMENT	MetaHipMer2	COMPLETED	0	2021-10-15 12:55:22.296	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	3.5s	-	51.0%	0.1%	101.1 MB	382 MB	97.9 MB	1.1 KB
180	18/63c3fd	GAP_ASSESSMENT	MetaHipMer2	COMPLETED	0	2021-10-15 12:55:22.390	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.8s	27.2s	-	98.1%	0.3%	344.5 MB	627.7 MB	97.9 MB	30.9 KB
179	f5/5df398	ASSEMBLY_STATS_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-15 12:55:22.393	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.8s	40.3s	-	98.9%	0.2%	195.6 MB	476.8 MB	127.3 MB	264.9 KB
6	1a/c3d259	ABYSS	ENN	COMPLETED	0	2021-10-15 12:20:31.917	docker:cimendes/abyss:2.3.1-1	8	1d	-	32 GB	36m 59s	36m 33s	-	788.4%	2.3%	2.9 GB	3.4 GB	25.1 GB	21.9 GB
183	0f/6b8147	FILTER_ASSEMBLY	ABySS	COMPLETED	0	2021-10-15 12:57:12.292	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	996ms	-	132.4%	0.0%	10.6 MB	55.5 MB	33.7 MB	29.8 MB
185	5b/dd15a8	ASSEMBLY_MAPPING	ABySS	COMPLETED	0	2021-10-15 12:57:17.323	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	24.9s	18.2s	-	507.7%	0.3%	836.2 MB	1.6 GB	118.4 MB	345 KB
188	17/041505	MISASSEMBLY	ABySS	COMPLETED	0	2021-10-15 12:57:42.306	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2.4s	-	90.2%	0.1%	77.9 MB	359.4 MB	14 MB	3.8 KB
186	eb/12c952	SNP_ASSESSMENT	ABySS	COMPLETED	0	2021-10-15 12:57:42.297	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	16.5s	-	91.4%	0.1%	111.2 MB	391.9 MB	100.4 MB	249.6 KB
187	31/fdbf2b	GAP_ASSESSMENT	ABySS	COMPLETED	0	2021-10-15 12:57:42.303	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	26.3s	-	95.7%	0.3%	407.9 MB	710.4 MB	100.4 MB	30.8 KB
189	e6/399559	ASSEMBLY_STATS_MAPPING	ABySS	COMPLETED	0	2021-10-15 12:57:42.345	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.8s	44.1s	-	99.5%	0.2%	314.6 MB	595.6 MB	130.5 MB	358.7 KB
156	d7/e72d39	READ_MAPPING	IDBA-UD	COMPLETED	0	2021-10-15 12:49:22.286	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	9m 55s	9m 32s	-	158.6%	1.0%	2.5 GB	3.5 GB	6.6 GB	4.3 GB
190	ec/33cef9	ASSEMBLY_STATS_GLOBAL	IDBA-UD	COMPLETED	0	2021-10-15 12:59:02.311	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.6s	-	102.0%	0.0%	46.6 MB	317.6 MB	36.9 MB	950 B
163	86/21a5b2	READ_MAPPING	IDBA-UD	COMPLETED	0	2021-10-15 12:50:42.279	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	11m 5s	10m 16s	-	172.5%	1.0%	2.5 GB	3.5 GB	10 GB	4.3 GB
191	9c/eef602	ASSEMBLY_STATS_GLOBAL	IDBA-UD	COMPLETED	0	2021-10-15 13:01:02.332	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.5s	-	98.0%	0.0%	48.4 MB	324.2 MB	36.9 MB	964 B
177	44/f0d743	READ_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-15 12:54:57.269	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	9m 20s	9m 8s	-	157.5%	1.0%	2.5 GB	3.5 GB	6.4 GB	4.2 GB
192	1b/c3fc9c	ASSEMBLY_STATS_GLOBAL	MetaHipMer2	COMPLETED	0	2021-10-15 13:04:12.344	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.6s	-	99.5%	0.0%	46.3 MB	317.6 MB	36.8 MB	966 B
184	a8/fd8e9e	READ_MAPPING	ABySS	COMPLETED	0	2021-10-15 12:57:22.303	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	9m 35s	9m 25s	-	166.7%	1.0%	2.5 GB	3.5 GB	6.6 GB	4.4 GB
193	90/629bad	ASSEMBLY_STATS_GLOBAL	ABySS	COMPLETED	0	2021-10-15 13:06:52.379	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.7s	-	99.4%	0.0%	45 MB	314.6 MB	38 MB	946 B
12	7b/5806b3	GATBMINIAPIPELINE	ENN	COMPLETED	0	2021-10-15 12:20:21.885	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	48m 5s	47m 50s	-	969.0%	2.7%	6.8 GB	12.4 GB	40.5 GB	16 GB
194	d2/27eb1a	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-15 13:08:17.399	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5s	919ms	-	121.5%	0.0%	10.4 MB	55.5 MB	32.5 MB	29.3 MB
43	69/7b19ac	IDBA	ERR2984773	COMPLETED	0	2021-10-15 12:24:27.006	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	46m 45s	43m 53s	-	627.1%	4.1%	10.4 GB	11.7 GB	8.8 GB	5 GB
197	61/be103b	FILTER_ASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-15 13:08:27.379	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	1.3s	-	125.8%	0.1%	89.7 MB	2.6 GB	43.1 MB	30.7 MB
196	cf/64f21b	ASSEMBLY_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-15 13:08:27.376	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	29.8s	21.4s	-	507.7%	0.3%	822.7 MB	1.5 GB	117.9 MB	145.3 KB
199	2f/a86160	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-10-15 13:08:32.389	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	19.9s	12.9s	-	561.0%	0.6%	817.3 MB	3.1 GB	119.2 MB	334.9 KB
207	63/943eb7	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-15 13:08:52.376	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2.5s	-	88.9%	0.1%	75 MB	357.6 MB	14 MB	3 KB
201	a6/eee5c7	SNP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-10-15 13:08:52.446	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2.6s	-	75.5%	0.1%	109.4 MB	389.8 MB	98 MB	10 KB
200	13/39adc2	MISASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-15 13:08:52.491	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.7s	2.4s	-	92.1%	0.1%	76.5 MB	358 MB	13.8 MB	2.6 KB
204	6c/80f13f	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-15 13:08:52.484	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.6s	6.4s	-	73.6%	0.1%	108.2 MB	388.8 MB	100.2 MB	52.6 KB
203	76/d8fe44	GAP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-10-15 13:08:52.477	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.7s	24.8s	-	96.3%	0.3%	384.8 MB	668.3 MB	98 MB	34.3 KB
205	3f/e74a24	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-15 13:08:52.487	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.7s	26.1s	-	98.0%	0.3%	422.3 MB	710.3 MB	100.2 MB	51.9 KB
202	ed/42ec67	ASSEMBLY_STATS_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-15 13:08:52.372	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.9s	46.9s	-	99.1%	0.3%	353.4 MB	638.1 MB	127.5 MB	296.6 KB
206	84/41abfb	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-10-15 13:08:52.481	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	59.7s	53.1s	-	96.7%	0.1%	154.4 MB	435 MB	131.2 MB	447.1 KB
23	8e/50647a	METASPADES	EMS	COMPLETED	0	2021-10-15 12:21:01.910	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	50m 43s	49m 47s	-	486.4%	3.9%	4.9 GB	7.4 GB	15.8 GB	31.8 GB
208	e6/0f5f51	FILTER_ASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-15 13:10:57.404	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.8s	1s	-	130.6%	0.0%	10.4 MB	55.5 MB	33 MB	29.4 MB
210	95/031319	ASSEMBLY_MAPPING	metaSPAdes	COMPLETED	0	2021-10-15 13:11:02.403	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	20s	14.6s	-	536.5%	0.7%	875.7 MB	1.5 GB	118 MB	96.5 KB
212	fc/37140e	MISASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-15 13:11:22.415	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2.3s	-	88.4%	0.1%	76 MB	357.6 MB	13.8 MB	2 KB
211	e5/52f272	SNP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-15 13:11:22.492	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.6s	11.8s	-	98.3%	0.1%	110.6 MB	391.9 MB	97.5 MB	164.8 KB
214	7a/0daff4	GAP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-15 13:11:22.488	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.7s	24.3s	-	96.4%	0.3%	400.1 MB	683.7 MB	97.4 MB	18.3 KB
213	9d/ab9366	ASSEMBLY_STATS_MAPPING	metaSPAdes	COMPLETED	0	2021-10-15 13:11:22.411	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.9s	43.8s	-	96.4%	0.3%	339.2 MB	637.2 MB	127 MB	241 KB
67	da/21ce8e	METAHIPMER2	EMS	COMPLETED	0	2021-10-15 12:50:57.237	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	16	2d	-	64 GB	45m 30s	23m 13s	-	1511.3%	22.4%	57.3 GB	258.5 GB	5.9 GB	5.7 GB
215	c7/874ddd	FILTER_ASSEMBLY	MetaHipMer2	COMPLETED	0	2021-10-15 13:14:17.473	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	5s	1.2s	-	114.3%	0.0%	10.3 MB	55.5 MB	33 MB	29.3 MB
217	45/73a6da	ASSEMBLY_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-15 13:14:22.449	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	29.9s	20.5s	-	559.3%	0.3%	818.1 MB	1.1 GB	117.9 MB	130.3 KB
219	0d/58bccc	MISASSEMBLY	MetaHipMer2	COMPLETED	0	2021-10-15 13:14:52.446	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.8s	2.5s	-	86.5%	0.1%	73.1 MB	355 MB	13.8 MB	1.4 KB
221	ba/0d68b4	SNP_ASSESSMENT	MetaHipMer2	COMPLETED	0	2021-10-15 13:14:52.518	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.8s	3.4s	-	53.5%	0.1%	94.4 MB	376 MB	97.8 MB	1 KB
218	ba/b316eb	GAP_ASSESSMENT	MetaHipMer2	COMPLETED	0	2021-10-15 13:14:52.443	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	24.9s	-	97.6%	0.3%	423.3 MB	711.1 MB	97.8 MB	30.8 KB
220	f0/184643	ASSEMBLY_STATS_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-15 13:14:52.521	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.7s	43.3s	-	100.7%	0.4%	484.4 MB	908 MB	127.3 MB	265 KB
195	a7/a6ecd7	READ_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-15 13:08:22.435	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	7m 55s	7m 48s	-	168.2%	1.0%	2.5 GB	3.5 GB	6.2 GB	4 GB
222	cb/8f9ee7	ASSEMBLY_STATS_GLOBAL	GATBMiniaPipeline	COMPLETED	0	2021-10-15 13:16:17.503	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	4.9s	1.6s	-	103.3%	0.0%	45.7 MB	314.7 MB	36.9 MB	997 B
