,run,sample,assembler,reference,contiguity,breadth_of_coverage,multiplicity,validity,parsimony,identity,lowest_identity,L90,contigs,NA50,NG50,basepairs,Ns,misassemblies,distribution
526,run2,ERR2935805,SKESA,Lactobacillus_fermentum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
527,run2,ERR2935805,SPAdes,Lactobacillus_fermentum,0.0007153605170329806,0.0007153605170329806,1.0,0.9680397727272727,1.033015407190022,0.9375,0.9375,0,1,1408,0,1363,0,0,Log
528,run2,ERR2935805,Unicycler,Lactobacillus_fermentum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
529,run2,ERR2935805,VelvetOptimizer,Lactobacillus_fermentum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
530,run2,ERR2935805,BCALM2,Listeria_monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
531,run2,ERR2935805,GATBMiniaPipeline,Listeria_monocytogenes,0.18146221254121353,0.9871024100854782,1.0001811258103264,1.000019971403658,1.0001611511882529,0.9994042123659526,0.9845276872964169,12,26,254631,254631,2953748,0,0,Log
532,run2,ERR2935805,IDBA-UD,Listeria_monocytogenes,0.2112769863872512,0.9878817327698505,1.00003044572542,1.0000893127183341,0.9999411382641876,0.9990440461128653,0.9853181076672104,9,19,475377,475377,2956080,0,0,Log
533,run2,ERR2935805,MEGAHIT,Listeria_monocytogenes,0.13079420734662014,0.990010834323082,1.0459207595332378,0.9998673722933944,1.046059496005166,0.9306269269742008,0.16557911908646003,9,26,269400,274574,2962451,0,1,Log
534,run2,ERR2935805,metaSPAdes,Listeria_monocytogenes,0.1490107080006229,0.9894209953274058,1.0003809927834293,0.9999908840481309,1.0003901122915433,0.9992572356706747,0.9899861878453039,12,27,254438,254438,2960686,0,0,Log
535,run2,ERR2935805,MINIA,Listeria_monocytogenes,0.009597165029933076,0.9402608391687849,1.0034049123146225,0.987798259993317,1.0157994328937276,0.9983033469440097,0.00666704655535928,468,588,6641,6524,2813582,0,1,Log
536,run2,ERR2935805,SKESA,Listeria_monocytogenes,0.003666693178787719,0.7552118039983398,1.0,1.000034516726009,0.9999654844653543,1.0,1.0,0,1001,2534,1926,2259852,0,0,Log
537,run2,ERR2935805,SPAdes,Listeria_monocytogenes,0.0020138072452948225,0.6350270122866972,1.3815120159897443,0.9995587002866735,1.3821219460083,0.9993850449433181,0.4963579604578564,838,1840,2427,3140,1900218,0,566,Log
538,run2,ERR2935805,Unicycler,Listeria_monocytogenes,0.1491229946309613,0.9849759820234452,1.0,1.000081434744473,0.9999185718866045,0.9994946051444604,0.9651707970529136,38,69,96241,96241,2947385,0,0,Log
539,run2,ERR2935805,VelvetOptimizer,Listeria_monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
540,run2,ERR2935805,BCALM2,Pseudomonas_aeruginosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
541,run2,ERR2935805,GATBMiniaPipeline,Pseudomonas_aeruginosa,0.05677153495192371,0.9785848155198584,1.0001958816411511,0.9999996991655604,1.0001961825346093,0.9999214156253958,0.9966414777497901,66,136,103446,97463,6646871,0,0,Log
542,run2,ERR2935805,IDBA-UD,Pseudomonas_aeruginosa,0.05677712949753619,0.9857471589277906,1.0005923363681983,0.9999758196251505,1.0006165316510143,0.9985635588932152,0.9214697406340058,48,119,171408,171408,6695520,0,0,Log
543,run2,ERR2935805,MEGAHIT,Pseudomonas_aeruginosa,0.07592019233458916,0.9921390745149308,1.0007020396098139,1.0005647000731914,1.000137262024747,0.9987640523045044,0.9744011272898074,28,75,258176,258176,6738936,0,0,Log
544,run2,ERR2935805,metaSPAdes,Pseudomonas_aeruginosa,0.09158963124583169,0.9913387600425775,1.000254993688275,1.000015144507555,1.0002398455483774,0.9986999855512567,0.9769463340891912,33,68,189098,189098,6733500,0,0,Log
545,run2,ERR2935805,MINIA,Pseudomonas_aeruginosa,0.024077599292142756,0.9556318671207082,1.0009326807546548,0.9999439774617019,1.0009887586857242,0.9998951299906091,0.9958454507685917,325,495,22511,21734,6490967,0,0,Log
546,run2,ERR2935805,SKESA,Pseudomonas_aeruginosa,0.004292341508731172,0.5171820273749951,1.0,1.0,1.0,1.0,1.0,0,1877,1930,1049,3512871,0,0,Log
547,run2,ERR2935805,SPAdes,Pseudomonas_aeruginosa,0.12480003180057506,0.9879218176973145,1.000139040169793,1.0000433620779703,1.0000956739432016,0.9993202065510903,0.9930939226519337,31,74,264371,264371,6710291,0,0,Log
548,run2,ERR2935805,Unicycler,Pseudomonas_aeruginosa,0.12479355390565534,0.987602045248096,1.0000014907308592,1.0001498406768683,0.999851672279517,0.9991221826172547,0.9864743011722272,23,66,373719,373719,6708119,0,0,Log
549,run2,ERR2935805,VelvetOptimizer,Pseudomonas_aeruginosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
550,run2,ERR2935805,BCALM2,Salmonella_enterica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
551,run2,ERR2935805,GATBMiniaPipeline,Salmonella_enterica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
552,run2,ERR2935805,IDBA-UD,Salmonella_enterica,0.00036430515409855904,0.0020421257772998812,1.0,0.9151680632708784,1.0926954732510288,0.8938602495857261,0.3225806451612903,0,8,1117,0,9720,0,1,Log
553,run2,ERR2935805,MEGAHIT,Salmonella_enterica,0.0007653769759982991,0.0036714143990036444,1.0,0.9696482077460881,1.031301859799714,0.9712796346851487,0.848968105065666,0,13,1146,0,17475,0,0,Log
554,run2,ERR2935805,metaSPAdes,Salmonella_enterica,0.0003645152493431372,0.005495881502920534,1.0,0.8674271313459562,1.1528345884781528,0.9117490141796825,0.07818532818532818,0,23,1223,0,26159,0,1,Log
555,run2,ERR2935805,MINIA,Salmonella_enterica,0.0002756449608865683,0.0002756449608865683,1.0,0.9992383853769993,1.0007621951219512,0.9992383853769993,0.9992383853769993,0,1,1313,0,1312,0,0,Log
556,run2,ERR2935805,SKESA,Salmonella_enterica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
557,run2,ERR2935805,SPAdes,Salmonella_enterica,0.00039245791687203476,0.009786236492451488,1.0,0.8599649219975999,1.1628381279519107,0.8930078737711814,0.06445623342175066,0,42,1188,0,46580,0,2,Log
558,run2,ERR2935805,Unicycler,Salmonella_enterica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
559,run2,ERR2935805,VelvetOptimizer,Salmonella_enterica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
560,run2,ERR2935805,BCALM2,Staphylococcus_aureus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
561,run2,ERR2935805,GATBMiniaPipeline,Staphylococcus_aureus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
562,run2,ERR2935805,IDBA-UD,Staphylococcus_aureus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
563,run2,ERR2935805,MEGAHIT,Staphylococcus_aureus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
564,run2,ERR2935805,metaSPAdes,Staphylococcus_aureus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
565,run2,ERR2935805,MINIA,Staphylococcus_aureus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
566,run2,ERR2935805,SKESA,Staphylococcus_aureus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
567,run2,ERR2935805,SPAdes,Staphylococcus_aureus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
568,run2,ERR2935805,Unicycler,Staphylococcus_aureus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
569,run2,ERR2935805,VelvetOptimizer,Staphylococcus_aureus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
570,run2,ERR2935805,BCALM2,Staphylococcus_aureus_plasmid1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
571,run2,ERR2935805,GATBMiniaPipeline,Staphylococcus_aureus_plasmid1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
572,run2,ERR2935805,IDBA-UD,Staphylococcus_aureus_plasmid1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
573,run2,ERR2935805,MEGAHIT,Staphylococcus_aureus_plasmid1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
574,run2,ERR2935805,metaSPAdes,Staphylococcus_aureus_plasmid1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
575,run2,ERR2935805,MINIA,Staphylococcus_aureus_plasmid1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
576,run2,ERR2935805,SKESA,Staphylococcus_aureus_plasmid1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
577,run2,ERR2935805,SPAdes,Staphylococcus_aureus_plasmid1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
578,run2,ERR2935805,Unicycler,Staphylococcus_aureus_plasmid1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
579,run2,ERR2935805,VelvetOptimizer,Staphylococcus_aureus_plasmid1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
580,run2,ERR2935805,BCALM2,Staphylococcus_aureus_plasmid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
581,run2,ERR2935805,GATBMiniaPipeline,Staphylococcus_aureus_plasmid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
582,run2,ERR2935805,IDBA-UD,Staphylococcus_aureus_plasmid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
583,run2,ERR2935805,MEGAHIT,Staphylococcus_aureus_plasmid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
584,run2,ERR2935805,metaSPAdes,Staphylococcus_aureus_plasmid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
585,run2,ERR2935805,MINIA,Staphylococcus_aureus_plasmid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
586,run2,ERR2935805,SKESA,Staphylococcus_aureus_plasmid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
587,run2,ERR2935805,SPAdes,Staphylococcus_aureus_plasmid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
588,run2,ERR2935805,Unicycler,Staphylococcus_aureus_plasmid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
589,run2,ERR2935805,VelvetOptimizer,Staphylococcus_aureus_plasmid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
590,run2,ERR2935805,BCALM2,Staphylococcus_aureus_plasmid3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
591,run2,ERR2935805,GATBMiniaPipeline,Staphylococcus_aureus_plasmid3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
592,run2,ERR2935805,IDBA-UD,Staphylococcus_aureus_plasmid3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
593,run2,ERR2935805,MEGAHIT,Staphylococcus_aureus_plasmid3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
594,run2,ERR2935805,metaSPAdes,Staphylococcus_aureus_plasmid3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
595,run2,ERR2935805,MINIA,Staphylococcus_aureus_plasmid3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
596,run2,ERR2935805,SKESA,Staphylococcus_aureus_plasmid3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
597,run2,ERR2935805,SPAdes,Staphylococcus_aureus_plasmid3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
598,run2,ERR2935805,Unicycler,Staphylococcus_aureus_plasmid3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
599,run2,ERR2935805,VelvetOptimizer,Staphylococcus_aureus_plasmid3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
600,run2,LHS,BCALM2,Bacillus_subtilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
601,run2,LHS,GATBMiniaPipeline,Bacillus_subtilis,0.09783282254119645,0.983663302829168,1.0,1.0,1.0,1.0,1.0,14,27,269695,269695,3979584,0,0,Log
602,run2,LHS,IDBA-UD,Bacillus_subtilis,0.12837554752888083,0.9836489665388513,1.0000248773346374,1.0000630752475137,0.9999618044963146,0.9993480091084581,0.9859550561797753,15,29,257266,252653,3979526,0,0,Log
603,run2,LHS,MEGAHIT,Bacillus_subtilis,0.136714077767454,0.9865241342796274,1.0003685647122966,1.0000954349529387,1.0002731036957195,0.9937232975559189,0.8706992230854605,11,28,268085,269819,3991158,0,2,Log
604,run2,LHS,metaSPAdes,Bacillus_subtilis,0.18994373500405495,0.9830913342810116,1.0000110628647287,0.9999962286247881,1.0000148342958863,0.9997255696437509,0.9950106913756237,11,24,294377,294377,3977270,0,0,Log
605,run2,LHS,MINIA,Bacillus_subtilis,0.0336843499864176,0.9768473854932067,1.0002821349850164,1.0,1.0002821349850164,1.0,1.0,65,115,65138,64960,3952009,0,0,Log
606,run2,LHS,SKESA,Bacillus_subtilis,0.005879609271822738,0.8910758323019855,1.0,1.0,1.0,1.0,1.0,0,979,4756,4280,3605005,0,0,Log
607,run2,LHS,SPAdes,Bacillus_subtilis,0.18993557814921952,0.9824066528296748,1.0,1.0003214015422743,0.9996787017234873,0.9999806094419353,0.9998295659480692,11,18,294377,294377,3974500,0,0,Log
608,run2,LHS,Unicycler,Bacillus_subtilis,0.18991778137503315,0.9827581391198555,1.0,1.000104389201176,0.9998956216947918,0.9999998772862041,0.9999976684378767,10,19,324878,324878,3975922,0,0,Log
609,run2,LHS,VelvetOptimizer,Bacillus_subtilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
610,run2,LHS,BCALM2,Enterococcus_faecalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
611,run2,LHS,GATBMiniaPipeline,Enterococcus_faecalis,0.15580665159668686,0.9894141123613196,1.0006127296448548,1.0,1.0006127296448548,0.9999628884869612,0.9990458015267175,23,45,128464,128464,2815271,0,0,Log
612,run2,LHS,IDBA-UD,Enterococcus_faecalis,0.15580594870583736,0.976962752408104,1.0005716152212967,0.9999992809461885,1.0005723346866475,0.9999561087538593,0.9990458015267175,24,46,128462,128462,2779842,0,0,Log
613,run2,LHS,MEGAHIT,Enterococcus_faecalis,0.20947412518204872,0.9788661808285115,1.0005159306606426,1.000155764302052,1.0003601102662663,0.997157822898533,0.926775956284153,12,30,235316,235316,2785258,0,2,Log
614,run2,LHS,metaSPAdes,Enterococcus_faecalis,0.2094656904918549,0.9897824271664502,1.0001051017303082,0.9998690088406608,1.0002361238197803,0.9986759144769313,0.9760076775431862,11,22,279719,279719,2816319,0,0,Log
615,run2,LHS,MINIA,Enterococcus_faecalis,0.045908612943313255,0.9611178354335712,1.000739370993474,0.9999985384299742,1.00074083364628,0.9999802196964668,0.9968823070927514,107,166,30453,29183,2734757,0,0,Log
616,run2,LHS,SKESA,Enterococcus_faecalis,0.0037105607944353538,0.7921221399371334,1.0,0.9999747111188999,1.0000252895206438,0.9999707986417783,0.9747116237799468,0,866,3070,2434,2253898,0,0,Log
617,run2,LHS,SPAdes,Enterococcus_faecalis,0.22430406776992415,0.9876315811670238,1.0001878870499918,1.000158702990911,1.0000291794282183,0.9997920470795697,0.9976958525345622,16,27,198351,198351,2810199,0,0,Log
618,run2,LHS,Unicycler,Enterococcus_faecalis,0.4575636678531464,0.9907988073348066,1.0,0.9999985811653244,1.0000014188366888,0.9999453498745705,0.9990458015267175,6,18,377104,377104,2819211,0,0,Log
619,run2,LHS,VelvetOptimizer,Enterococcus_faecalis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
620,run2,LHS,BCALM2,Escherichia_coli_plasmid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
621,run2,LHS,GATBMiniaPipeline,Escherichia_coli_plasmid,0.48301471724526623,0.9847555155581008,1.0009231053263177,1.0,1.0009231053263177,1.0,1.0,2,3,28767,28767,108330,0,0,Log
622,run2,LHS,IDBA-UD,Escherichia_coli_plasmid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
623,run2,LHS,MEGAHIT,Escherichia_coli_plasmid,1.0012817366167608,1.0,1.0012817366167608,1.0,1.0012817366167608,1.0,1.0,0,1,110148,110148,110007,0,0,Log
624,run2,LHS,metaSPAdes,Escherichia_coli_plasmid,1.000499968183843,1.0,1.000499968183843,1.0,1.000499968183843,1.0,1.0,0,1,110062,110062,110007,0,0,Log
625,run2,LHS,MINIA,Escherichia_coli_plasmid,0.011172016326233785,0.011172016326233785,1.0,1.0,1.0,1.0,1.0,0,1,1229,0,1229,0,0,Log
626,run2,LHS,SKESA,Escherichia_coli_plasmid,0.3203614315452653,0.9835737725781086,1.0,1.0,1.0,1.0,1.0,6,10,15776,15776,108200,0,0,Log
627,run2,LHS,SPAdes,Escherichia_coli_plasmid,0.48214204550619505,0.9830738043942658,1.0010171528965741,1.0,1.0010171528965741,1.0,1.0,2,4,27642,27642,108145,0,0,Log
628,run2,LHS,Unicycler,Escherichia_coli_plasmid,0.9881462088776168,0.9881462088776168,1.0,1.0,1.0,1.0,1.0,0,1,108703,108703,108703,0,0,Log
629,run2,LHS,VelvetOptimizer,Escherichia_coli_plasmid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
630,run2,LHS,BCALM2,Escherichia_coli,0.0008580540618126282,0.2783270107192755,1.0017167427275928,1.0,1.0017167427275928,1.0,1.0,0,931,1385,0,1326349,0,0,Log
631,run2,LHS,GATBMiniaPipeline,Escherichia_coli,0.027645121094951687,0.9683130644554095,1.0011314501979875,1.0,1.0011314501979875,1.0,1.0,103,188,59572,56798,4614432,0,0,Log
632,run2,LHS,IDBA-UD,Escherichia_coli,0.018964064972885997,0.9394435008437846,1.000709873178856,0.9998428830250731,1.0008671263940587,1.0004153219840115,0.9303720722445593,404,536,15281,14292,4476856,0,1,Log
633,run2,LHS,MEGAHIT,Escherichia_coli,0.07228365768993968,0.9755976055905926,1.001301099169611,1.00065001909861,1.0006506571314389,0.9972403990468877,0.6819329246303643,57,131,81004,88313,4649146,0,1,Log
634,run2,LHS,metaSPAdes,Escherichia_coli,0.04230884322393302,0.9802626581335508,1.0001200930689174,1.0001575611587767,0.9999625378127263,0.9995404255708633,0.9934070195850301,49,83,98774,93543,4671377,0,0,Log
635,run2,LHS,MINIA,Escherichia_coli,0.011346290810029054,0.7900516511192894,1.0022860928158464,1.0000275610437368,1.0022584695263321,0.9999870474690347,0.9944444444444445,0,1117,4469,3200,3764939,0,0,Log
636,run2,LHS,SKESA,Escherichia_coli,0.003245664508206388,0.3506836942868163,1.0,1.0,1.0,1.0,1.0,0,749,2417,0,1671160,0,0,Log
637,run2,LHS,SPAdes,Escherichia_coli,0.04079334641923485,0.9643079727890471,1.0002232693686177,1.000276381242462,0.9999469028012254,0.9998838806908167,0.9967688330871491,67,119,86785,85988,4595346,0,0,Log
638,run2,LHS,Unicycler,Escherichia_coli,0.09022787851012101,0.9738374301270356,1.0013448234103135,1.0016826202315792,0.9996627706077325,0.9993216360815085,0.972530446549391,20,77,184606,201675,4640758,0,4,Log
639,run2,LHS,VelvetOptimizer,Escherichia_coli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
640,run2,LHS,BCALM2,Lactobacillus_fermentum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
641,run2,LHS,GATBMiniaPipeline,Lactobacillus_fermentum,0.06396624632019705,0.940797750314512,1.00078882787653,1.0,1.00078882787653,1.0,1.0,54,88,40366,40071,1792533,0,0,Log
642,run2,LHS,IDBA-UD,Lactobacillus_fermentum,0.06396519663491894,0.938840087270834,1.0006551867366054,1.0,1.0006551867366054,1.0,1.0,54,86,40364,40069,1788803,0,0,Log
643,run2,LHS,MEGAHIT,Lactobacillus_fermentum,0.06400928341659962,0.9480610475964044,1.0014670289397753,1.0024609590813602,0.9990085098750422,0.9960133812053298,0.7272434866516565,37,79,46241,46241,1806372,0,4,Log
644,run2,LHS,metaSPAdes,Lactobacillus_fermentum,0.06391901048268203,0.9479891441548538,1.0004091383457856,0.9999064822208314,1.0005027031366351,0.9996477658291417,0.9855985598559855,46,75,46142,46069,1806235,0,0,Log
645,run2,LHS,MINIA,Lactobacillus_fermentum,0.03464433776143068,0.9199273827724602,1.0007804797896813,1.0004060626522735,1.0003742651623033,0.9999902665311501,0.9987330316742081,207,237,11217,10234,1752768,0,0,Log
646,run2,LHS,SKESA,Lactobacillus_fermentum,0.007400806053325062,0.8153042014178099,1.0,1.0,1.0,1.0,1.0,0,551,3294,2736,1553426,0,0,Log
647,run2,LHS,SPAdes,Lactobacillus_fermentum,0.06392006016796015,0.9409216131773291,1.0004981121382621,1.001453889265451,0.9990456104495337,1.000549309885862,0.9999743826211702,43,73,46069,45008,1792769,0,1,Log
648,run2,LHS,Unicycler,Lactobacillus_fermentum,0.06386285232030306,0.935544600340203,1.0000005610022642,1.0010889673399657,0.9989127776119704,1.0005487698462938,0.9998799375675351,44,75,44841,43687,1782524,0,1,Log
649,run2,LHS,VelvetOptimizer,Lactobacillus_fermentum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
650,run2,LHS,BCALM2,Listeria_monocytogenes,0.0008869307051132525,0.16205366899906495,1.0011507052709725,1.0,1.0011507052709725,1.0,1.0,0,376,1272,0,484920,0,0,Log
651,run2,LHS,GATBMiniaPipeline,Listeria_monocytogenes,0.2112776547600508,0.9743976457236506,1.0000102890150018,1.0,1.0000102890150018,1.0,1.0,10,18,475379,475379,2915731,0,0,Log
652,run2,LHS,IDBA-UD,Listeria_monocytogenes,0.2112769863872512,0.9874075222685108,1.0001286103549611,1.000176678505029,0.9999519403410408,0.9998267949201712,0.9958391123439667,11,25,418347,418347,2954661,0,0,Log
653,run2,LHS,MEGAHIT,Listeria_monocytogenes,0.21129737175764,0.9891894041523328,1.0003037169344657,1.0008596010815491,0.9994445932811328,0.9993602528069497,0.9896373056994818,6,17,543079,543079,2959993,0,0,Log
654,run2,LHS,metaSPAdes,Listeria_monocytogenes,0.26072220354491565,0.9757317178317184,1.0000352773191155,1.0000955627705257,0.9999397203090841,0.9974072134596994,0.958664546899841,10,16,327114,327114,2919723,0,0,Log
655,run2,LHS,MINIA,Listeria_monocytogenes,0.054075369727123436,0.9752999490031554,1.0006280772099803,1.0000003424349109,1.0006277345601111,0.9999697385409941,0.9961265332472563,72,128,44353,44353,2918431,0,0,Log
656,run2,LHS,SKESA,Listeria_monocytogenes,0.006283372689351685,0.8139694593732936,1.0,1.0,1.0,1.0,1.0,0,826,3525,2919,2435675,0,0,Log
657,run2,LHS,SPAdes,Listeria_monocytogenes,0.21141934979357305,0.9745052537443916,1.0000188611112348,1.0004470281888498,0.9995720242396141,0.9997671331586283,0.9976384151141433,10,18,474704,474704,2916053,0,0,Log
658,run2,LHS,Unicycler,Listeria_monocytogenes,0.0007385519435946827,0.0011950505657441562,1.0,0.9994410285075461,1.000559284116331,0.9945750452079566,0.9891500904159132,0,2,2212,0,3576,0,0,Log
659,run2,LHS,VelvetOptimizer,Listeria_monocytogenes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
660,run2,LHS,BCALM2,Pseudomonas_aeruginosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
661,run2,LHS,GATBMiniaPipeline,Pseudomonas_aeruginosa,0.0685258225086237,0.9887424492037342,1.0005405111627468,1.0,1.0005405111627468,1.0,1.0,36,99,211558,211019,6715865,0,0,Log
662,run2,LHS,IDBA-UD,Pseudomonas_aeruginosa,0.06358421925907605,0.9880029386086954,1.0004747541366643,1.0000714972172686,1.0004032280897093,1.0010815553497043,0.9872685185185185,45,116,187353,187353,6710842,0,1,Log
663,run2,LHS,MEGAHIT,Pseudomonas_aeruginosa,0.06899944496218528,0.9909855675445687,1.0007914009907146,1.0003883386723094,1.0004029058544806,0.9999562509383577,0.9988734509951183,29,81,250191,250191,6731101,0,0,Log
664,run2,LHS,metaSPAdes,Pseudomonas_aeruginosa,0.09423099289934382,0.991329632099736,1.0001993038326038,0.9999581295613909,1.0002411843697083,0.999166633105923,0.9792217604835664,24,53,264296,264296,6733438,0,0,Log
665,run2,LHS,MINIA,Pseudomonas_aeruginosa,0.015603629387853653,0.9588568282165325,1.0010083109264238,1.0,1.0010083109264238,0.9999682705737829,0.9871621621621621,333,516,22276,21921,6512872,0,0,Log
666,run2,LHS,SKESA,Pseudomonas_aeruginosa,0.0020735152738456464,0.4538121675478076,1.0,0.9999841037654287,1.0000158964872656,0.999995561459178,0.980865224625624,0,1746,1785,0,3082442,0,1,Log
667,run2,LHS,SPAdes,Pseudomonas_aeruginosa,0.12480003180057506,0.9891162531855784,1.000125178539427,1.0004590419349622,0.9996662897914447,0.9999381973278573,0.9983681462140992,20,45,310929,310929,6718404,0,0,Log
668,run2,LHS,Unicycler,Pseudomonas_aeruginosa,0.12477809529277877,0.989330318167698,1.0,1.0000692026794682,0.9999308021092113,0.9999981111906302,0.9999445740956826,19,55,331075,309523,6719858,0,0,Log
669,run2,LHS,VelvetOptimizer,Pseudomonas_aeruginosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,Log
670,run2,LHS,BCALM2,Salmonella_enterica,0.0003388836295045996,0.029014153276246252,1.0002172338884867,1.0,1.0002172338884867,1.0,1.0,0,119,1139,0,138100,0,0,Log
671,run2,LHS,GATBMiniaPipeline,Salmonella_enterica,0.0594859473593759,0.9759699362108818,1.0012250910530467,0.9999989249773976,1.0012261673938068,0.9999975954498216,0.9996080583209218,84,163,64533,60333,4645369,0,0,Log
672,run2,LHS,IDBA-UD,Salmonella_enterica,0.05949035935951204,0.9806086291159234,1.003061844502606,0.9996940108114757,1.0033688645272534,0.9995675008715114,0.9346448319863888,84,165,56474,56474,4667448,0,1,Log
