,Reference,Breadth of Coverage,Contigs
558,NZ_AXVN01000046.1,0.9498975477559654,5
559,NZ_AXVN01000047.1,0.9777807477697217,2
560,NZ_AXVN01000048.1,0.9958934328864755,2
561,NZ_AXVN01000049.1,0.9510422380691168,4
562,NZ_AXVN01000050.1,0.29848702676798794,2
563,NZ_AXVN01000051.1,0.9342708333333334,3
564,NZ_AXVN01000052.1,0.957099548787366,2
565,NZ_AXVN01000053.1,0.6958544839255499,7
566,NZ_AXVN01000054.1,0.9225606055196544,4
567,NZ_AXVN01000055.1,0.9965987638518085,1
568,NZ_AXVN01000056.1,0.6521820425563741,4
569,NZ_AXVN01000057.1,0.9673780950934224,3
570,NZ_AXVN01000058.1,0.9710144927536232,4
571,NZ_AXVN01000059.1,0.9473322909118645,2
572,NZ_AXVN01000060.1,0.9608312731767614,6
573,NZ_AXVN01000061.1,0.7772936049935225,5
574,NZ_AXVN01000062.1,0.9756457270408163,5
575,NZ_AXVN01000063.1,0.983402489626556,5
576,NZ_AXVN01000064.1,0.7257840574975498,8
577,NZ_AXVN01000065.1,0.9566795940259097,6
578,NZ_AXVN01000066.1,0.9864153151646882,1
579,NZ_AXVN01000067.1,0.6845898243645622,4
580,NZ_AXVN01000068.1,0.9876008837188331,2
581,NZ_AXVN01000069.1,0.9919857524487978,2
582,NZ_AXVN01000070.1,0.7337775066860601,1
583,NZ_AXVN01000071.1,0.9479344324426757,3
584,NZ_AXVN01000072.1,0.9980733105341747,2
585,NZ_AXVN01000073.1,0.9958423978728548,1
586,NZ_AXVN01000074.1,0.9788694937382139,3
587,NZ_AXVN01000075.1,0.9760335822716845,2
588,NZ_AXVN01000076.1,0.9953097518076999,1
589,NZ_AXVN01000077.1,0.8850961297123638,5
590,NZ_AXVN01000078.1,0.9930016346546792,2
591,NZ_AXVN01000079.1,0.963389656938044,4
592,NZ_AXVN01000080.1,0.9638398176449257,2
593,NZ_AXVN01000081.1,0.9966916977367012,3
594,NZ_AXVN01000082.1,0.8180067404910929,4
595,NZ_AXVN01000083.1,0.8338260537860004,4
596,NZ_AXVN01000084.1,0.9235274615979666,3
597,NZ_AXVN01000085.1,0.9760222531293463,2
598,NZ_AXVN01000086.1,1.0,2
599,NZ_AXVN01000087.1,0.9806793932752754,3
600,NZ_AXVN01000088.1,1.0,1
601,NZ_AXVN01000089.1,0.9544477868500215,3
602,NZ_AXVN01000090.1,1.0,1
603,NZ_AXVN01000091.1,1.0,1
604,NZ_AXVN01000092.1,0.9498541904399646,2
605,NZ_AXVN01000093.1,0.6530928834593756,3
606,NZ_AXVN01000094.1,0.9857660626029654,1
607,NZ_AXVN01000095.1,0.5959234994374959,1
608,NZ_AXVN01000096.1,0.9992708954729237,3
609,NZ_AXVN01000097.1,0.6695950583390529,5
610,NZ_AXVN01000098.1,0.9850941063332875,1
611,NZ_AXVN01000099.1,0.983025882022866,1
612,NZ_AXVN01000100.1,0.8139372335220522,3
613,NZ_AXVN01000101.1,0.9162058698426202,4
614,NZ_AXVN01000102.1,0.8288624300674222,3
615,NZ_AXVN01000103.1,0.9872878242339628,1
616,NZ_AXVN01000104.1,0.9814458900059136,2
617,NZ_AXVN01000105.1,0.9758497316636852,2
618,NZ_AXVN01000106.1,0.9970009227929868,1
619,NZ_AXVN01000107.1,1.0,1
620,NZ_AXVN01000108.1,0.5749670005435205,1
621,NZ_AXVN01000109.1,0.8929868899068077,3
622,NZ_AXVN01000110.1,0.9521714788450771,4
623,NZ_AXVN01000111.1,0.9929543634907926,1
624,NZ_AXVN01000112.1,0.7314814814814815,5
625,NZ_AXVN01000113.1,0.8705149501661129,3
626,NZ_AXVN01000114.1,1.0,3
627,NZ_AXVN01000115.1,0.9692719964269764,2
628,NZ_AXVN01000116.1,0.8887288440763413,3
629,NZ_AXVN01000117.1,0.8893434823977164,3
630,NZ_AXVN01000118.1,1.0,1
631,NZ_AXVN01000119.1,0.992820819623093,3
632,NZ_AXVN01000120.1,0.9214794916830251,2
633,NZ_AXVN01000121.1,1.0,1
634,NZ_AXVN01000122.1,1.0,1
635,NZ_AXVN01000123.1,0.9772702673449507,1
636,NZ_AXVN01000124.1,0.9890812837763318,2
637,NZ_AXVN01000125.1,0.8677751385589866,2
638,NZ_AXVN01000126.1,1.0,1
639,NZ_AXVN01000127.1,0.7787853478105238,3
640,NZ_AXVN01000128.1,0.9557723989354961,1
641,NZ_AXVN01000129.1,0.9653811887488863,2
642,NZ_AXVN01000130.1,1.0,1
643,NZ_AXVN01000131.1,0.9148936170212766,2
644,NZ_AXVN01000132.1,0.7985705003248863,1
645,NZ_AXVN01000133.1,1.0,1
646,NZ_AXVN01000134.1,0.8574592833876221,2
647,NZ_AXVN01000135.1,0.9716471053672688,2
648,NZ_AXVN01000136.1,1.0,1
649,NZ_AXVN01000137.1,0.9873864098738641,1
650,NZ_AXVN01000138.1,0.9605447907891042,2
651,NZ_AXVN01000139.1,0.23722415795586527,2
652,NZ_AXVN01000140.1,0.9361164760065369,2
653,NZ_AXVN01000141.1,1.0,2
654,NZ_AXVN01000142.1,0.4751538807986789,3
655,NZ_AXVN01000143.1,0.19846408673392563,1
656,NZ_AXVN01000144.1,0.9474996105312354,2
657,NZ_AXVN01000145.1,0.5793850015688735,2
658,NZ_AXVN01000146.1,0.9996830427892235,1
659,NZ_AXVN01000147.1,0.8204329288291243,1
660,NZ_AXVN01000148.1,0.4997519431122871,1
661,NZ_AXVN01000149.1,0.0,0
662,NZ_AXVN01000150.1,0.4036048771867821,2
663,NZ_AXVN01000151.1,0.6259311812699538,1
664,NZ_AXVN01000152.1,0.7361482273294139,1
665,NZ_AXVN01000153.1,1.0,1
666,NZ_AXVN01000154.1,1.0,1
667,NZ_AXVN01000155.1,0.7306046511627907,2
668,NZ_AXVN01000156.1,0.9339156855298139,2
669,NZ_AXVN01000157.1,0.8963564281668869,2
670,NZ_AXVN01000158.1,0.9326625386996904,3
671,NZ_AXVN01000159.1,1.0,2
672,NZ_AXVN01000160.1,0.9080897076491791,3
673,NZ_AXVN01000161.1,0.9253886010362694,1
674,NZ_AXVN01000162.1,0.4157960718763059,1
675,NZ_AXVN01000163.1,0.9674711437565582,2
676,NZ_AXVN01000164.1,1.0,1
677,NZ_AXVN01000165.1,0.9514887063655031,1
678,NZ_AXVN01000166.1,1.0,1
679,NZ_AXVN01000167.1,0.9745945945945946,1
680,NZ_AXVN01000168.1,1.0,1
681,NZ_AXVN01000169.1,1.0,1
682,NZ_AXVN01000170.1,1.0,1
683,NZ_AXVN01000171.1,1.0,1
684,NZ_AXVN01000172.1,1.0,1
685,NZ_AXVN01000173.1,0.7664025356576862,1
686,NZ_AXVN01000174.1,0.7675190966456327,2
687,NZ_AXVN01000175.1,0.8997326203208557,1
688,NZ_AXVN01000176.1,0.6695857190973392,1
689,NZ_AXVN01000177.1,0.9653018736988203,1
690,NZ_AXVN01000178.1,0.48487084870848707,1
691,NZ_AXVN01000179.1,0.8806247675715879,1
692,NZ_AXVN01000180.1,0.9634424980959635,1
693,NZ_AXVN01000181.1,0.8440962934658005,1
694,NZ_AXVN01000182.1,1.0,1
695,NZ_AXVN01000183.1,0.6071428571428571,1
696,NZ_AXVN01000184.1,1.0,1
697,NZ_AXVN01000185.1,0.9614612605379366,1
698,NZ_AXVN01000186.1,1.0,1
699,NZ_AXVN01000187.1,0.5379670550421857,1
700,NZ_AXVN01000188.1,1.0,1
701,NZ_AXVN01000189.1,0.9942124844977264,1
702,NZ_AXVN01000190.1,1.0,1
703,NZ_AXVN01000191.1,0.682466870540265,1
704,NZ_AXVN01000192.1,1.0,1
705,NZ_AXVN01000193.1,1.0,1
706,NZ_AXVN01000194.1,0.8895859473023839,1
707,NZ_AXVN01000195.1,0.6813403416557161,1
708,NZ_AXVN01000196.1,0.9378238341968912,1
709,NZ_AXVN01000197.1,1.0,1
710,NZ_AXVN01000198.1,1.0,1
711,NZ_AXVN01000199.1,0.0,0
712,NZ_AXVN01000200.1,0.9337979094076655,1
713,NZ_AXVN01000201.1,0.0,0
714,NZ_AXVN01000202.1,1.0,1
715,NZ_AXVN01000203.1,0.9305451829723674,1
716,NZ_AXVN01000204.1,1.0,1
717,NZ_AXVN01000205.1,0.9468599033816425,1
718,NZ_AXVN01000206.1,1.0,1
719,NZ_AXVN01000207.1,0.0,0
720,NZ_AXVN01000208.1,0.9134790528233151,1
721,NZ_AXVN01000209.1,0.0,0
722,NZ_AXVN01000210.1,0.0,0
723,NZ_FNRW01000006.1,0.049624859691616945,1
724,NZ_FNRW01000005.1,0.05147227983571386,10
725,NZ_FNRW01000003.1,0.009020662135200027,2
726,NZ_FNRW01000002.1,0.08540009660280148,15
727,NZ_FNRW01000004.1,0.1623303253203913,18
728,NZ_FNRW01000001.1,0.022813637780445265,4
729,NZ_CABWIF010000001.1,0.9970036583241392,1
730,NZ_CABWIF010000002.1,0.9985087320727459,2
731,NZ_CABWIF010000003.1,0.99603916679653,1
732,NZ_CABWIF010000004.1,0.9965460258980333,1
733,NZ_CABWIF010000005.1,0.9963358910250883,1
734,NZ_CABWIF010000006.1,0.9954880364603115,1
735,NZ_CABWIF010000007.1,0.9956624861914355,1
736,NZ_CABWIF010000008.1,1.0,3
737,NZ_CABWIF010000009.1,0.9930866205774705,1
738,NZ_CABWIF010000010.1,0.9931830940733017,1
739,NZ_CABWIF010000011.1,0.9981843658951289,2
740,NZ_CABWIF010000012.1,0.992071983101528,1
741,NZ_CABWIF010000013.1,0.9895727014427188,1
742,NZ_CABWIF010000014.1,0.9922207330575141,1
743,NZ_CABWIF010000015.1,0.9924147777976084,1
744,NZ_CABWIF010000016.1,0.991045048886723,1
745,NZ_CABWIF010000017.1,0.9901925528784857,1
746,NZ_CABWIF010000018.1,0.9880012630249447,1
747,NZ_CABWIF010000019.1,1.0,1
748,NZ_CABWIF010000020.1,0.9868847400092579,1
749,NZ_CABWIF010000021.1,0.9789605249453182,1
750,NZ_CABWIF010000022.1,0.9986513716343789,1
751,NZ_CABWIF010000023.1,0.9851967955416231,1
752,NZ_CABWIF010000024.1,0.991354856139403,1
753,NZ_CABWIF010000025.1,1.0,1
754,NZ_CABWIF010000026.1,0.9637471928136028,1
755,NZ_CABWIF010000027.1,0.9544829955341807,1
756,NZ_CABWIF010000028.1,0.0,0
757,NZ_CABWIF010000029.1,1.0,1
758,NZ_CABWIF010000030.1,0.9464033850493653,1
759,NZ_CABWIF010000031.1,0.917741218319253,1
760,NZ_CABWIF010000032.1,0.9024012393493416,1
761,NZ_CABWIF010000033.1,0.9913371375179364,2
762,NZ_CABWIF010000034.1,0.9996797950688441,1
763,NZ_CABWIF010000035.1,1.0,1
764,NZ_CABWIF010000036.1,0.8700218818380744,1
765,NZ_CABWIF010000037.1,1.0,1
766,NZ_CABWIF010000038.1,0.9300164024056862,1
767,NZ_CABWIF010000039.1,1.0,1
768,NZ_CABWIF010000040.1,1.0,1
769,NZ_CABWIF010000041.1,1.0,1
770,NZ_CABWIF010000042.1,1.0,1
771,NZ_CABWIF010000043.1,0.9979570564936419,1
772,NZ_CABWIF010000044.1,1.0,1
773,NZ_CABWIF010000045.1,1.0,1
774,NZ_CABWIF010000046.1,1.0,1
775,NZ_CABWIF010000047.1,0.0,0
776,NZ_CABWIF010000048.1,0.0,0
777,NZ_CABWIF010000049.1,0.0,0
778,NZ_CABWIF010000050.1,0.0,0
779,NZ_CABWIF010000051.1,0.0,0
780,NZ_CABWIF010000052.1,0.9982658135630801,2
781,NZ_CABWIF010000053.1,0.0,0
782,NZ_CABWIF010000054.1,0.0,0
783,NZ_CABWIF010000055.1,0.9985198252177175,1
784,NZ_CABWIF010000056.1,1.0,1
785,NZ_CABWIF010000057.1,0.9973871879995082,1
786,NZ_CABWIF010000058.1,0.9956153943275599,1
787,NZ_CABWIF010000059.1,0.0,0
788,NZ_CABWIF010000060.1,0.9965872684217858,1
789,NC_004663.1,0.9526372360954903,556
790,NC_008530.1,0.8240767330391267,277
791,NC_009615.1,0.9583296181822301,348
792,NC_010655.1,0.9860662241911158,76
793,NC_011593.1,0.9949243631978559,93
794,NC_014370.1,0.9680863144675375,84
795,NC_014371.1,0.9699265384430349,88
796,NC_015977.1,0.9701001496328775,177
797,NC_018011.1,0.9878649973930431,131
798,NZ_CP048437.1,0.9720952914772912,145
799,NZ_KB290627.1,0.9650695891072668,4
800,NZ_LR027880.1,0.9046915573866079,469
