task_id	hash	process	tag	status	exit	start	container	cpus	time	disk	memory	duration	realtime	queue	%cpu	%mem	rss	vmem	rchar	wchar
135	5a/dfbbb7	ASSEMBLY_STATS_MAPPING	MEGAHIT	COMPLETED	0	2021-10-20 16:20:36.103	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	59.8s	43.3s	-	99.2%	0.3%	366.3 MB	646.3 MB	115 MB	333 KB
56	3b/5e304e	READ_MAPPING	MINIA	COMPLETED	0	2021-10-20 15:36:30.660	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	48m 55s	48m 24s	-	150.1%	1.1%	2.9 GB	3.8 GB	28.8 GB	17.1 GB
138	d3/01c5b0	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-10-20 16:25:06.128	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	1.6s	-	103.6%	0.0%	47.1 MB	318 MB	24.1 MB	954 B
33	aa/0fe80f	SPADES	LNN	COMPLETED	0	2021-10-20 15:28:30.684	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	56m 48s	56m 39s	-	686.8%	1.8%	4.6 GB	6.6 GB	51.1 GB	11.8 GB
139	0d/3e5725	FILTER_ASSEMBLY	SPAdes	COMPLETED	0	2021-10-20 16:25:36.131	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	25s	867ms	-	150.2%	0.0%	10.4 MB	55.5 MB	18.8 MB	13.2 MB
140	3e/29c78a	ASSEMBLY_MAPPING	SPAdes	COMPLETED	0	2021-10-20 16:26:06.146	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.9s	8.5s	-	430.4%	0.3%	758.9 MB	1.2 GB	101.8 MB	50.9 KB
69	8a/5238c1	READ_MAPPING	BCALM2	COMPLETED	0	2021-10-20 15:41:00.689	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	45m 45s	45m 23s	-	187.3%	1.6%	4 GB	5.2 GB	36.3 GB	17.2 GB
143	aa/2ad860	SNP_ASSESSMENT	SPAdes	COMPLETED	0	2021-10-20 16:26:36.143	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	3.9s	-	53.8%	0.1%	105.5 MB	385.7 MB	96.9 MB	5.8 KB
144	c2/248257	MISASSEMBLY	SPAdes	COMPLETED	0	2021-10-20 16:26:36.149	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.6s	-	88.4%	0.1%	74.2 MB	356.1 MB	13.7 MB	1.4 KB
88	d8/f98d4f	READ_MAPPING	MINIA	COMPLETED	0	2021-10-20 15:49:30.792	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	37m 40s	37m 8s	-	160.1%	1.1%	2.9 GB	3.9 GB	32.2 GB	15.2 GB
145	ce/09c184	GAP_ASSESSMENT	SPAdes	COMPLETED	0	2021-10-20 16:26:36.144	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	12.9s	-	94.5%	0.4%	578.5 MB	862.2 MB	96.9 MB	10.1 KB
142	94/6661cb	ASSEMBLY_STATS_MAPPING	SPAdes	COMPLETED	0	2021-10-20 16:26:36.155	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	39.8s	22.2s	-	97.5%	0.2%	310.2 MB	590.6 MB	110.2 MB	191.2 KB
147	de/0143f4	ASSEMBLY_STATS_GLOBAL	MINIA	COMPLETED	0	2021-10-20 16:27:06.154	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	25s	1.7s	-	101.1%	0.0%	43.9 MB	308.8 MB	23.9 MB	954 B
146	36/7105b8	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-10-20 16:26:36.158	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	54.9s	44.7s	-	92.5%	0.1%	112.2 MB	396.8 MB	859.5 MB	973 B
96	51/58dede	READ_MAPPING	SKESA	COMPLETED	0	2021-10-20 15:53:05.789	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	36m 15s	35m 46s	-	158.6%	1.1%	2.8 GB	4 GB	34.2 GB	15.9 GB
148	50/cdd89f	ASSEMBLY_STATS_GLOBAL	SKESA	COMPLETED	0	2021-10-20 16:29:06.167	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	1.5s	-	100.4%	0.0%	45 MB	314.7 MB	16.4 MB	972 B
103	e2/58a658	READ_MAPPING	SKESA	COMPLETED	0	2021-10-20 15:58:05.839	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	32m 45s	32m 15s	-	162.4%	0.9%	2.4 GB	3.6 GB	35.1 GB	18.2 GB
149	26/786f5c	ASSEMBLY_STATS_GLOBAL	SKESA	COMPLETED	0	2021-10-20 16:30:36.183	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	1.6s	-	104.3%	0.0%	43.4 MB	308.3 MB	10.6 MB	946 B
65	1d/1bbd51	METAHIPMER2	ERR2935805	COMPLETED	0	2021-10-20 15:42:00.689	docker:cimendes/mhm2:v2.0.0-65-gaad446d-generic	16	2d	-	64 GB	54m 50s	49m 46s	-	1644.2%	27.2%	68.6 GB	252.7 GB	24.5 GB	21.5 GB
150	a6/f3e17c	FILTER_ASSEMBLY	MetaHipMer2	COMPLETED	0	2021-10-20 16:32:06.185	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	19.9s	1.4s	-	89.7%	0.0%	53 MB	2.6 GB	18 MB	10 MB
123	b3/b9ef52	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-10-20 16:11:05.992	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	27m 55s	27m 26s	-	166.7%	1.2%	3 GB	3.9 GB	34.8 GB	17.8 GB
153	73/83db58	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-10-20 16:38:36.277	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	9.9s	1.5s	-	104.3%	0.0%	45 MB	314.6 MB	21 MB	963 B
152	2d/4f962a	ASSEMBLY_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-20 16:38:36.269	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	6m 35s	7.1s	-	363.7%	0.3%	776.2 MB	2 GB	98.6 MB	867.5 KB
155	7a/358fbe	MISASSEMBLY	MetaHipMer2	COMPLETED	0	2021-10-20 16:39:06.282	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.8s	2.3s	-	102.0%	0.1%	75.1 MB	356.9 MB	14.5 MB	1.5 KB
154	9b/81e988	SNP_ASSESSMENT	MetaHipMer2	COMPLETED	0	2021-10-20 16:39:06.272	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	5s	-	67.6%	0.1%	105.7 MB	386 MB	106.5 MB	27.8 KB
157	69/205114	GAP_ASSESSMENT	MetaHipMer2	COMPLETED	0	2021-10-20 16:39:06.275	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.9s	23.1s	-	96.9%	0.2%	293.4 MB	575.1 MB	106.5 MB	245.3 KB
156	21/1a6c01	ASSEMBLY_STATS_MAPPING	MetaHipMer2	COMPLETED	0	2021-10-20 16:39:06.278	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 35s	1m 12s	-	99.7%	0.3%	340 MB	620.4 MB	117.4 MB	828.3 KB
41	55/f5d6a1	IDBA	LNN	COMPLETED	0	2021-10-20 15:31:30.603	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	1h 11m 21s	1h 11m 7s	-	684.0%	13.8%	17.4 GB	18 GB	14.3 GB	1.5 GB
158	25/79f960	FILTER_ASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-20 16:43:11.314	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	30s	930ms	-	140.2%	0.0%	10.4 MB	55.5 MB	18.8 MB	13.2 MB
160	16/2bd5d4	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-10-20 16:43:36.345	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.9s	8.9s	-	438.3%	0.6%	740.1 MB	1.3 GB	101.8 MB	55.5 KB
164	f7/4b2053	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-20 16:44:11.348	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	2.4s	-	90.8%	0.1%	75.4 MB	356.6 MB	13.8 MB	2.5 KB
161	35/70dd3b	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-20 16:44:11.451	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.8s	4.5s	-	62.1%	0.1%	111.2 MB	391.6 MB	97 MB	23.9 KB
162	fd/a695d9	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-20 16:44:11.444	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.9s	11.7s	-	89.3%	0.4%	577.7 MB	861.4 MB	97 MB	11.7 KB
163	b9/325ce8	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-10-20 16:44:11.448	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.8s	23.9s	-	92.6%	0.2%	201.1 MB	481.5 MB	110.3 MB	190.1 KB
13	1a/bb0d63	GATBMINIAPIPELINE	LNN	COMPLETED	0	2021-10-20 15:28:30.580	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	1h 19m 15s	1h 19m 5s	-	681.1%	5.7%	7.1 GB	12.1 GB	107 GB	35.9 GB
165	c4/e1d350	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:48:11.359	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	29.9s	1.1s	-	102.6%	0.0%	10.5 MB	55.5 MB	16.7 MB	13.2 MB
167	5d/d075bc	ASSEMBLY_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:48:41.384	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	40s	9.5s	-	418.9%	0.6%	762.8 MB	1.2 GB	101.8 MB	39.7 KB
171	92/80d4ec	MISASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:49:11.396	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.8s	2.2s	-	85.7%	0.1%	76.2 MB	357.4 MB	13.7 MB	2 KB
168	c2/f14695	SNP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:49:11.392	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	3.4s	-	50.9%	0.1%	94.7 MB	376 MB	96.8 MB	1 KB
169	16/448d16	GAP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:49:11.387	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	13.8s	-	94.5%	0.4%	475.1 MB	954.4 MB	96.8 MB	9.8 KB
170	de/5e8cd3	ASSEMBLY_STATS_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:49:11.447	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.8s	24.2s	-	93.3%	0.3%	349.9 MB	630.4 MB	110.1 MB	220 KB
12	96/e7b92f	GATBMINIAPIPELINE	ERR2935805	COMPLETED	0	2021-10-20 15:28:30.589	docker:cimendes/gatb-minia-pipeline:31.07.2020-1	8	1d	-	32 GB	1h 27m 15s	1h 27m 6s	-	673.5%	5.8%	7.3 GB	12.5 GB	156.1 GB	36.1 GB
23	3f/abbfba	METASPADES	LHS	COMPLETED	0	2021-10-20 15:28:30.656	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	1h 27m 19s	1h 27m 10s	-	590.0%	1.8%	4.6 GB	7.4 GB	68.6 GB	33.9 GB
172	81/6e8afa	FILTER_ASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:56:11.451	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	29.9s	870ms	-	125.7%	0.0%	10.5 MB	55.5 MB	20 MB	13.5 MB
173	0b/c29e9b	FILTER_ASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-20 16:56:11.484	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	25s	885ms	-	123.7%	0.0%	10.5 MB	55.5 MB	17.2 MB	13.2 MB
174	52/370743	ASSEMBLY_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:56:41.442	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.9s	8.9s	-	419.1%	0.5%	697.3 MB	1 GB	102 MB	65.6 KB
177	0e/d00626	ASSEMBLY_MAPPING	metaSPAdes	COMPLETED	0	2021-10-20 16:56:41.450	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.9s	9.4s	-	451.5%	0.3%	819.5 MB	1.2 GB	101.8 MB	46.1 KB
178	96/1fc794	MISASSEMBLY	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:57:11.457	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.8s	2.3s	-	81.9%	0.1%	75.6 MB	357.4 MB	13.7 MB	1.6 KB
182	ba/f22195	MISASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-20 16:57:11.556	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.7s	2s	-	89.8%	0.0%	58.9 MB	341.2 MB	13.7 MB	2 KB
180	e7/be70b2	SNP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:57:11.452	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	3.6s	-	51.2%	0.1%	110.5 MB	391.3 MB	97.1 MB	2.4 KB
183	1f/cc59d2	SNP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-20 16:57:11.553	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.8s	5.9s	-	73.8%	0.1%	105.8 MB	386.1 MB	96.9 MB	47.8 KB
179	cb/943ca0	GAP_ASSESSMENT	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:57:11.546	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.8s	12.1s	-	90.7%	0.5%	674.3 MB	984.2 MB	97.1 MB	17.8 KB
185	90/822b2d	GAP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-20 16:57:11.630	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.6s	11.7s	-	98.8%	0.4%	565.1 MB	849.9 MB	96.9 MB	8.6 KB
181	f1/529446	ASSEMBLY_STATS_MAPPING	GATBMiniaPipeline	COMPLETED	0	2021-10-20 16:57:11.538	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.8s	25.8s	-	93.2%	0.3%	436.6 MB	907.4 MB	110.6 MB	252.2 KB
184	54/cdafab	ASSEMBLY_STATS_MAPPING	metaSPAdes	COMPLETED	0	2021-10-20 16:57:11.550	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.8s	24.2s	-	93.3%	0.2%	205.3 MB	485.8 MB	110.2 MB	200.7 KB
74	2a/9986be	READ_MAPPING	BCALM2	COMPLETED	0	2021-10-20 15:42:00.699	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	1h 17m 56s	1h 17m 43s	-	187.3%	2.1%	5.3 GB	6.4 GB	60.2 GB	42.3 GB
110	0e/8664f8	READ_MAPPING	SKESA	COMPLETED	0	2021-10-20 16:08:35.996	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	52m 15s	51m 44s	-	175.1%	2.3%	2.9 GB	3.8 GB	30.2 GB	18.5 GB
187	56/efd981	ASSEMBLY_STATS_GLOBAL	SKESA	COMPLETED	0	2021-10-20 17:00:41.498	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	19.9s	771ms	-	137.6%	0.0%	7.7 MB	11.2 MB	15.8 MB	940 B
32	95/6436a6	SPADES	LHS	COMPLETED	0	2021-10-20 15:28:30.689	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	1h 32m 39s	1h 32m 31s	-	579.1%	1.8%	4.6 GB	7.4 GB	52.9 GB	34 GB
186	d4/856d79	ASSEMBLY_STATS_GLOBAL	BCALM2	COMPLETED	0	2021-10-20 17:00:11.480	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 25s	1m 1s	-	93.5%	0.1%	112.9 MB	396.5 MB	1006.5 MB	949 B
188	95/d87468	FILTER_ASSEMBLY	SPAdes	COMPLETED	0	2021-10-20 17:01:11.529	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	4.9s	1.1s	-	116.6%	0.0%	10.6 MB	55.5 MB	20.2 MB	12.7 MB
42	ce/601e59	IDBA	LHS	COMPLETED	0	2021-10-20 15:32:00.598	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	1h 30m 1s	1h 29m 51s	-	715.5%	11.0%	27.7 GB	28.9 GB	17.6 GB	6.9 GB
190	1c/94ab57	ASSEMBLY_MAPPING	SPAdes	COMPLETED	0	2021-10-20 17:01:41.484	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	40s	8.5s	-	417.8%	0.6%	725.3 MB	1.2 GB	101.3 MB	316.2 KB
191	1e/23f057	FILTER_ASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-20 17:02:11.501	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	19.9s	1.2s	-	115.4%	0.0%	10.3 MB	55.5 MB	18.3 MB	13.2 MB
193	d2/62ddab	SNP_ASSESSMENT	SPAdes	COMPLETED	0	2021-10-20 17:02:11.538	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.8s	4.6s	-	57.5%	0.1%	96.2 MB	376.5 MB	100 MB	14.4 KB
192	fa/396439	MISASSEMBLY	SPAdes	COMPLETED	0	2021-10-20 17:02:11.541	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.8s	2.3s	-	86.0%	0.1%	77 MB	358 MB	14 MB	2 KB
194	22/d59e0a	GAP_ASSESSMENT	SPAdes	COMPLETED	0	2021-10-20 17:02:11.534	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	13.5s	-	92.6%	0.3%	389.8 MB	670.7 MB	100 MB	53.7 KB
195	52/7d52e1	ASSEMBLY_STATS_MAPPING	SPAdes	COMPLETED	0	2021-10-20 17:02:11.545	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	54.7s	32.2s	-	94.6%	0.2%	225 MB	505.4 MB	113.1 MB	406.5 KB
197	e7/865c3c	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-10-20 17:02:41.496	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.9s	8.7s	-	439.7%	0.6%	741.6 MB	1.3 GB	101.8 MB	106.8 KB
117	30/30fef6	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-10-20 16:09:36.002	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	54m	53m 28s	-	179.8%	1.1%	2.9 GB	3.8 GB	30.3 GB	18.6 GB
202	69/b26b17	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-10-20 17:03:11.504	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	5s	1.4s	-	80.2%	0.0%	49.1 MB	324.6 MB	21.6 MB	963 B
199	c8/954233	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-20 17:03:11.494	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	4s	-	52.7%	0.1%	105.4 MB	386 MB	97.6 MB	7.4 KB
198	ca/d44b6c	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-20 17:03:11.498	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	2.2s	-	80.6%	0.0%	49.7 MB	324.7 MB	13.8 MB	2.3 KB
200	05/d4f915	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-20 17:03:11.490	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	14.4s	-	91.9%	0.3%	384.5 MB	668.4 MB	97.6 MB	18.4 KB
201	e6/3ed0ac	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-10-20 17:03:11.501	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.8s	25.6s	-	92.7%	0.5%	599.4 MB	907.6 MB	110.9 MB	225.1 KB
24	a4/019e79	METASPADES	LNN	COMPLETED	0	2021-10-20 15:28:30.660	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	1h 37m 29s	1h 37m 22s	-	538.7%	1.8%	4.6 GB	6.6 GB	66.8 GB	11.8 GB
203	90/97405a	FILTER_ASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-20 17:06:11.526	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	15s	1.1s	-	113.7%	0.0%	10.5 MB	55.5 MB	18.7 MB	13.3 MB
204	49/53c35e	ASSEMBLY_MAPPING	metaSPAdes	COMPLETED	0	2021-10-20 17:06:41.517	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	39.9s	9.7s	-	462.7%	0.6%	790.7 MB	1.3 GB	101.8 MB	33 KB
207	13/f621ab	MISASSEMBLY	metaSPAdes	COMPLETED	0	2021-10-20 17:07:11.528	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	2.4s	-	81.4%	0.1%	75.6 MB	356.9 MB	13.7 MB	2.1 KB
209	f9/a0fb6b	SNP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-20 17:07:11.532	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	4.1s	-	57.0%	0.1%	105 MB	386 MB	96.7 MB	11.5 KB
208	e7/e300ee	GAP_ASSESSMENT	metaSPAdes	COMPLETED	0	2021-10-20 17:07:11.525	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	13.3s	-	92.8%	0.4%	564.7 MB	848.6 MB	96.7 MB	6.8 KB
206	4a/bd1187	ASSEMBLY_STATS_MAPPING	metaSPAdes	COMPLETED	0	2021-10-20 17:07:11.535	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	44.8s	23.1s	-	91.9%	0.3%	335.8 MB	616.7 MB	110 MB	193.2 KB
141	a1/e4bcc8	READ_MAPPING	SPAdes	COMPLETED	0	2021-10-20 16:26:06.142	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	44m 10s	43m 41s	-	182.5%	1.1%	2.9 GB	3.8 GB	35.1 GB	23.3 GB
210	67/7b7a65	ASSEMBLY_STATS_GLOBAL	SPAdes	COMPLETED	0	2021-10-20 17:10:11.555	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	1.7s	-	101.4%	0.0%	46.1 MB	315 MB	23.2 MB	962 B
133	5e/199845	READ_MAPPING	MEGAHIT	COMPLETED	0	2021-10-20 16:20:36.091	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	50m 55s	49m 58s	-	171.1%	2.4%	3.1 GB	4.3 GB	38.1 GB	19.8 GB
211	71/55a30b	ASSEMBLY_STATS_GLOBAL	MEGAHIT	COMPLETED	0	2021-10-20 17:10:41.555	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	10s	1.7s	-	101.2%	0.0%	45.9 MB	317.3 MB	31.7 MB	996 B
6	68/657212	ABYSS	LNN	COMPLETED	0	2021-10-20 15:28:30.616	docker:cimendes/abyss:2.3.1-1	8	1d	-	32 GB	1h 47m 45s	1h 47m 38s	-	812.4%	1.2%	3 GB	3.3 GB	121.1 GB	105.3 GB
212	a4/694e20	FILTER_ASSEMBLY	ABySS	COMPLETED	0	2021-10-20 17:16:41.603	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	34.9s	1.6s	-	98.6%	0.0%	68.9 MB	2.6 GB	23.7 MB	13.2 MB
213	9b/6f8987	ASSEMBLY_MAPPING	ABySS	COMPLETED	0	2021-10-20 17:17:11.603	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	34.9s	9.4s	-	418.9%	0.6%	791.2 MB	1.1 GB	101.7 MB	210.1 KB
218	a7/f867d2	MISASSEMBLY	ABySS	COMPLETED	0	2021-10-20 17:17:41.611	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.6s	2.1s	-	89.2%	0.0%	50.1 MB	329.9 MB	13.9 MB	1.4 KB
216	86/9311a6	SNP_ASSESSMENT	ABySS	COMPLETED	0	2021-10-20 17:17:41.608	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	29.7s	6.6s	-	73.7%	0.1%	105.6 MB	386.2 MB	98.8 MB	52.3 KB
215	df/0df80d	GAP_ASSESSMENT	ABySS	COMPLETED	0	2021-10-20 17:17:41.604	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.8s	14.6s	-	90.5%	0.3%	351.5 MB	635.3 MB	98.8 MB	28.3 KB
217	4d/c3adc2	ASSEMBLY_STATS_MAPPING	ABySS	COMPLETED	0	2021-10-20 17:17:41.615	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	49.6s	31s	-	94.3%	0.4%	509.6 MB	790 MB	112.2 MB	272.2 KB
49	99/c220be	IDBA	ERR2935805	COMPLETED	0	2021-10-20 15:34:30.632	docker:cimendes/idba:1.1.3-1	8	1d	-	32 GB	1h 49m 26s	1h 49m 4s	-	584.3%	18.9%	23.8 GB	24.8 GB	20.9 GB	5.7 GB
219	b5/6d0e79	FILTER_ASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-20 17:23:41.683	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	9.9s	1.1s	-	151.3%	0.0%	10.5 MB	55.5 MB	28.4 MB	17.1 MB
221	66/d99a75	ASSEMBLY_MAPPING	IDBA-UD	COMPLETED	0	2021-10-20 17:24:11.677	docker:cimendes/minimap2:2.22-1	8	1d	-	32 GB	34.8s	8.4s	-	424.6%	0.6%	775.2 MB	1.6 GB	105.7 MB	49.9 KB
224	3e/42542d	MISASSEMBLY	IDBA-UD	COMPLETED	0	2021-10-20 17:24:41.690	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	2.2s	-	85.2%	0.1%	75.9 MB	357.2 MB	13.7 MB	3 KB
223	0d/180ebd	SNP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-20 17:24:41.698	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	24.9s	4.7s	-	57.6%	0.1%	101.9 MB	382.2 MB	96.9 MB	19.2 KB
222	08/64b908	GAP_ASSESSMENT	IDBA-UD	COMPLETED	0	2021-10-20 17:24:41.694	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	34.9s	11.3s	-	91.9%	0.5%	596.2 MB	879.9 MB	96.9 MB	11.8 KB
225	37/5795d9	ASSEMBLY_STATS_MAPPING	IDBA-UD	COMPLETED	0	2021-10-20 17:24:41.702	docker:cimendes/lmas-python-base:0.1	2	1d	-	8 GB	1m 5s	42.1s	-	99.3%	0.4%	525.8 MB	806.7 MB	114.1 MB	335.6 KB
34	48/b8a50d	SPADES	ERR2935805	COMPLETED	0	2021-10-20 15:28:30.693	docker:cimendes/spades:3.15.3-1	8	1d	-	32 GB	1h 59m 59s	1h 59m 51s	-	497.5%	3.3%	8.3 GB	9.9 GB	53.4 GB	95 GB
226	19/4e39b5	FILTER_ASSEMBLY	SPAdes	COMPLETED	0	2021-10-20 17:28:41.718	docker:pcerqueira/bbtools:38.44	2	1d	-	8 GB	20s	1.2s	-	122.0%	0.0%	10.5 MB	55.5 MB	33.3 MB	19.1 MB
